lr-Adam,step,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,epoch,loss_val,pos_val,cell_val,atomic_numbers_val,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch
,1299,0.3470193147659302,2.1316118240356445,0.010456539690494537,0.12340159714221954,8,,,,,,,,
0.0001,1349,,,,,,,,,,,,,
,1349,0.46602848172187805,3.457028865814209,0.012480208650231361,0.10784542560577393,8,,,,,,,,
0.0001,1399,,,,,,,,,,,,,
,1399,0.37934795022010803,2.122987985610962,0.006415771786123514,0.16063335537910461,8,,,,,,,,
,1412,,,,,8,0.4027162194252014,2.746995687484741,0.011376631446182728,0.11663997173309326,,,,
,1412,,,,,8,,,,,0.3943977653980255,2.71069598197937,0.010574501007795334,0.11275388300418854
0.0001,1449,,,,,,,,,,,,,
,1449,0.42759469151496887,2.984701156616211,0.009217930026352406,0.11990664154291153,9,,,,,,,,
0.0001,1499,,,,,,,,,,,,,
,1499,0.3847249448299408,2.5892629623413086,0.011874604970216751,0.11392402648925781,9,,,,,,,,
0.0001,1549,,,,,,,,,,,,,
,1549,0.5097075700759888,3.897785186767578,0.00313242943957448,0.11679664254188538,9,,,,,,,,
,1569,,,,,9,0.40744999051094055,2.739809036254883,0.011578427627682686,0.12189066410064697,,,,
,1569,,,,,9,,,,,0.4086889922618866,2.84613299369812,0.010792170651257038,0.11328355967998505
0.0001,1599,,,,,,,,,,,,,
,1599,0.36802929639816284,2.427694320678711,0.02314460463821888,0.10211525112390518,10,,,,,,,,
0.0001,1649,,,,,,,,,,,,,
,1649,0.3784644603729248,3.0221641063690186,0.011068475432693958,0.06517955660820007,10,,,,,,,,
0.0001,1699,,,,,,,,,,,,,
,1699,0.4427860975265503,2.83754301071167,0.007666588295251131,0.15136519074440002,10,,,,,,,,
,1726,,,,,10,0.4032458961009979,2.8042426109313965,0.012268221005797386,0.11055342108011246,,,,
,1726,,,,,10,,,,,0.406078964471817,2.8129284381866455,0.01070062443614006,0.11408545076847076
0.0001,1749,,,,,,,,,,,,,
,1749,0.3734489977359772,2.532956600189209,0.005641543306410313,0.11451178789138794,11,,,,,,,,
0.0001,1799,,,,,,,,,,,,,
,1799,0.4077727198600769,2.8515310287475586,0.011788293719291687,0.11083132028579712,11,,,,,,,,
0.0001,1849,,,,,,,,,,,,,
,1849,0.3752560317516327,2.3532445430755615,0.0038788272067904472,0.13605274260044098,11,,,,,,,,
,1883,,,,,11,0.38873791694641113,2.6398377418518066,0.010547898709774017,0.1142062395811081,,,,
,1883,,,,,11,,,,,0.40155163407325745,2.77690052986145,0.012526556849479675,0.1113349124789238
0.0001,1899,,,,,,,,,,,,,
,1899,0.4244830012321472,3.033641815185547,0.007833646610379219,0.11328516900539398,12,,,,,,,,
0.0001,1949,,,,,,,,,,,,,
,1949,0.36390355229377747,2.6375062465667725,0.010323689319193363,0.089829221367836,12,,,,,,,,
0.0001,1999,,,,,,,,,,,,,
,1999,0.38433974981307983,2.817838191986084,0.00386989489197731,0.09868600964546204,12,,,,,,,,
,2040,,,,,12,0.3749775290489197,2.5878093242645264,0.01018513273447752,0.10601136833429337,,,,
,2040,,,,,12,,,,,0.40316057205200195,2.825812816619873,0.009797941893339157,0.11078149080276489
0.0001,2049,,,,,,,,,,,,,
,2049,0.3046747148036957,1.7171568870544434,0.005103233270347118,0.12785577774047852,13,,,,,,,,
0.0001,2099,,,,,,,,,,,,,
,2099,0.41705483198165894,2.8726401329040527,0.009314047172665596,0.12047673761844635,13,,,,,,,,
0.0001,2149,,,,,,,,,,,,,
,2149,0.5826090574264526,4.546060085296631,0.008202644996345043,0.11980040371417999,13,,,,,,,,
,2197,,,,,13,0.39388328790664673,2.672974109649658,0.008129959926009178,0.1184559166431427,,,,
,2197,,,,,13,,,,,0.4101414978504181,2.840951919555664,0.012075493112206459,0.1139708161354065
0.0001,2199,,,,,,,,,,,,,
,2199,0.5183893442153931,4.006746292114258,0.012138349935412407,0.10557638108730316,14,,,,,,,,
0.0001,2249,,,,,,,,,,,,,
,2249,0.47784802317619324,3.3421542644500732,0.027844637632369995,0.11578796803951263,14,,,,,,,,
0.0001,2299,,,,,,,,,,,,,
,2299,0.4790719449520111,3.8181710243225098,0.0038883720990270376,0.09336645901203156,14,,,,,,,,
0.0001,2349,,,,,,,,,,,,,
,2349,0.5050128102302551,4.061750411987305,0.00831038597971201,0.09052740782499313,14,,,,,,,,
,2354,,,,,14,0.4149143695831299,2.9133052825927734,0.014304645359516144,0.10927921533584595,,,,
,2354,,,,,14,,,,,0.40211260318756104,2.804884672164917,0.010283383540809155,0.11134076863527298
0.0001,2399,,,,,,,,,,,,,
,2399,0.33890825510025024,2.288241147994995,0.010876335203647614,0.0992078110575676,15,,,,,,,,
0.0001,2449,,,,,,,,,,,,,
,2449,0.3316844701766968,2.211458444595337,0.008872536942362785,0.10166604816913605,15,,,,,,,,
0.0001,2499,,,,,,,,,,,,,
,2499,0.3762076497077942,2.411759853363037,0.010620741173624992,0.12441089749336243,15,,,,,,,,
,2511,,,,,15,0.4047941565513611,2.8821778297424316,0.012059017084538937,0.10451723635196686,,,,
,2511,,,,,15,,,,,0.3930056095123291,2.715935230255127,0.011106280609965324,0.1103058010339737
0.0001,2549,,,,,,,,,,,,,
,2549,0.422419011592865,2.564056396484375,0.008547581732273102,0.15746580064296722,16,,,,,,,,
0.0001,2599,,,,,,,,,,,,,
,2599,0.3644024133682251,2.4625070095062256,0.02866855263710022,0.08948314189910889,16,,,,,,,,
0.0001,2649,,,,,,,,,,,,,
,2649,0.2743234932422638,1.6031303405761719,0.004158988129347563,0.10985147207975388,16,,,,,,,,
,2668,,,,,16,0.39949285984039307,2.8011653423309326,0.009473283775150776,0.10990305989980698,,,,
,2668,,,,,16,,,,,0.39936113357543945,2.729660987854004,0.00972483865916729,0.11667017638683319
0.0001,2699,,,,,,,,,,,,,
,2699,0.3840565085411072,2.9736502170562744,0.009194813668727875,0.07749667763710022,17,,,,,,,,
0.0001,2749,,,,,,,,,,,,,
,2749,0.32801568508148193,1.978885531425476,0.00644016545265913,0.12368693947792053,17,,,,,,,,
0.0001,2799,,,,,,,,,,,,,
,2799,0.3977111577987671,2.1318039894104004,0.04399196803569794,0.14053875207901,17,,,,,,,,
,2825,,,,,17,0.3936607837677002,2.733198642730713,0.012313948944211006,0.10802698880434036,,,,
,2825,,,,,17,,,,,0.3972461223602295,2.7418370246887207,0.011816258542239666,0.11124597489833832
0.0001,2849,,,,,,,,,,,,,
,2849,0.5688574910163879,4.298606872558594,0.01879672333598137,0.12020009011030197,18,,,,,,,,
0.0001,2899,,,,,,,,,,,,,
,2899,0.389740526676178,2.3524298667907715,0.013315548188984394,0.14118197560310364,18,,,,,,,,
0.0001,2949,,,,,,,,,,,,,
,2949,0.3486960232257843,2.1627676486968994,0.010659483261406422,0.12175976485013962,18,,,,,,,,
,2982,,,,,18,0.39858394861221313,2.744164228439331,0.010748601518571377,0.11341890692710876,,,,
,2982,,,,,18,,,,,0.40025731921195984,2.7497637271881104,0.013653702102601528,0.11162713915109634
0.0001,2999,,,,,,,,,,,,,
,2999,0.39006054401397705,2.481553554534912,0.017033986747264862,0.12487117946147919,19,,,,,,,,
0.0001,3049,,,,,,,,,,,,,
,3049,0.37501513957977295,2.303027629852295,0.0034593199379742146,0.14125306904315948,19,,,,,,,,
0.0001,3099,,,,,,,,,,,,,
,3099,0.43642479181289673,3.272745370864868,0.007454460486769676,0.10169576108455658,19,,,,,,,,
,3139,,,,,19,0.4116158187389374,2.924276351928711,0.01054032426327467,0.1086478903889656,,,,
,3139,,,,,19,,,,,0.3983273506164551,2.748396396636963,0.010119885206222534,0.11336782574653625
0.0001,3149,,,,,,,,,,,,,
,3149,0.43127018213272095,3.020357370376587,0.007940322160720825,0.12129414081573486,20,,,,,,,,
0.0001,3199,,,,,,,,,,,,,
,3199,0.2815704047679901,1.9558281898498535,0.004035672638565302,0.08195188641548157,20,,,,,,,,
0.0001,3249,,,,,,,,,,,,,
,3249,0.2751658856868744,1.7953877449035645,0.005099563859403133,0.09052755683660507,20,,,,,,,,
,3296,,,,,20,0.38904958963394165,2.657973051071167,0.012261034920811653,0.1109912320971489,,,,
,3296,,,,,20,,,,,0.4065050780773163,2.8182382583618164,0.011403652839362621,0.11327763646841049
0.0001,3299,,,,,,,,,,,,,
,3299,0.3675159215927124,2.570962905883789,0.007475844118744135,0.1029437705874443,21,,,,,,,,
0.0001,3349,,,,,,,,,,,,,
,3349,0.4551965892314911,3.323176383972168,0.004721670411527157,0.11815723776817322,21,,,,,,,,
0.0001,3399,,,,,,,,,,,,,
,3399,0.46216344833374023,3.231473207473755,0.00785259623080492,0.13116353750228882,21,,,,,,,,
0.0001,3449,,,,,,,,,,,,,
,3449,0.4007331430912018,2.916210889816284,0.004873143509030342,0.10423891246318817,21,,,,,,,,
,3453,,,,,21,0.4229838252067566,3.0337581634521484,0.014364621601998806,0.10524338483810425,,,,
,3453,,,,,21,,,,,0.39443275332450867,2.711355686187744,0.010459846816956997,0.11283723264932632
0.0001,3499,,,,,,,,,,,,,
,3499,0.5064423680305481,3.8751401901245117,0.013178810477256775,0.10574953258037567,22,,,,,,,,
0.0001,3549,,,,,,,,,,,,,
,3549,0.3684588670730591,2.3605568408966064,0.009845178574323654,0.12255800515413284,22,,,,,,,,
0.0001,3599,,,,,,,,,,,,,
,3599,0.45666059851646423,3.306560516357422,0.02668662555515766,0.09931789338588715,22,,,,,,,,
,3610,,,,,22,0.4113087058067322,2.7689058780670166,0.011260527186095715,0.12315759062767029,,,,
,3610,,,,,22,,,,,0.4120592772960663,2.8914635181427,0.009814889170229435,0.1130979135632515
0.0001,3649,,,,,,,,,,,,,
,3649,0.3366316258907318,2.476625919342041,0.008204454556107521,0.08076456934213638,23,,,,,,,,
0.0001,3699,,,,,,,,,,,,,
,3699,0.28472739458084106,2.1444082260131836,0.0040087164379656315,0.06627786159515381,23,,,,,,,,
0.0001,3749,,,,,,,,,,,,,
,3749,0.3465873599052429,2.1197621822357178,0.004760559648275375,0.12985064089298248,23,,,,,,,,
,3767,,,,,23,0.38582783937454224,2.6447620391845703,0.01168521586805582,0.10966646671295166,,,,
,3767,,,,,23,,,,,0.3995330333709717,2.8058676719665527,0.010530995205044746,0.10841520130634308
0.0001,3799,,,,,,,,,,,,,
,3799,0.45695775747299194,3.1148386001586914,0.007597143761813641,0.1378767490386963,24,,,,,,,,
0.0001,3849,,,,,,,,,,,,,
,3849,0.5107927322387695,4.142645835876465,0.014505852945148945,0.08202233910560608,24,,,,,,,,
0.0001,3899,,,,,,,,,,,,,
,3899,0.2923789620399475,2.1081080436706543,0.006340141408145428,0.0752280205488205,24,,,,,,,,
,3924,,,,,24,0.39162513613700867,2.6631124019622803,0.01084630936384201,0.11446753144264221,,,,
,3924,,,,,24,,,,,0.4044515788555145,2.7925705909729004,0.01074561569839716,0.11444876343011856
0.0001,3949,,,,,,,,,,,,,
,3949,0.3346577286720276,2.3026673793792725,0.03250749409198761,0.07188346982002258,25,,,,,,,,
0.0001,3999,,,,,,,,,,,,,
,3999,0.42148539423942566,2.7191548347473145,0.00572473369538784,0.14384515583515167,25,,,,,,,,
0.0001,4049,,,,,,,,,,,,,
,4049,0.3822826147079468,2.5601391792297363,0.010990381240844727,0.11527828872203827,25,,,,,,,,
,4081,,,,,25,0.3628804385662079,2.461245059967041,0.012242844328284264,0.10451304167509079,,,,
,4081,,,,,25,,,,,0.39708858728408813,2.7356879711151123,0.011181622743606567,0.11233815550804138
0.0001,4099,,,,,,,,,,,,,
,4099,0.4060792326927185,2.5065741539001465,0.0035179320257157087,0.15190386772155762,26,,,,,,,,
0.0001,4149,,,,,,,,,,,,,
,4149,0.4107746481895447,2.5394060611724854,0.006743031553924084,0.1500910222530365,26,,,,,,,,
0.0001,4199,,,,,,,,,,,,,
,4199,0.41820552945137024,2.934494972229004,0.00827450305223465,0.11648149788379669,26,,,,,,,,
,4238,,,,,26,0.4156281054019928,2.9553167819976807,0.00914542656391859,0.1109509989619255,,,,
,4238,,,,,26,,,,,0.39957916736602783,2.7772960662841797,0.010455530136823654,0.11139405518770218
0.0001,4249,,,,,,,,,,,,,
,4249,0.40212205052375793,2.990417957305908,0.008962567895650864,0.09411770105361938,27,,,,,,,,
0.0001,4299,,,,,,,,,,,,,
,4299,0.35774555802345276,2.0193448066711426,0.0128434207290411,0.14296765625476837,27,,,,,,,,
0.0001,4349,,,,,,,,,,,,,
,4349,0.2969699800014496,2.124915599822998,0.0038245487958192825,0.08065386116504669,27,,,,,,,,
,4395,,,,,27,0.37923505902290344,2.590834856033325,0.01137277390807867,0.10877876728773117,,,,
,4395,,,,,27,,,,,0.4034632444381714,2.798372268676758,0.010425517335534096,0.11320052295923233
0.0001,4399,,,,,,,,,,,,,
,4399,0.362883985042572,2.417776107788086,0.02284099906682968,0.0982653945684433,28,,,,,,,,
0.0001,4449,,,,,,,,,,,,,
,4449,0.45206689834594727,3.5772104263305664,0.004741095006465912,0.08960473537445068,28,,,,,,,,
0.0001,4499,,,,,,,,,,,,,
,4499,0.3847005367279053,2.502812385559082,0.003632868640124798,0.13078641891479492,28,,,,,,,,
0.0001,4549,,,,,,,,,,,,,
,4549,0.2447388768196106,1.312078833580017,0.0034992946311831474,0.11003169417381287,28,,,,,,,,
,4552,,,,,28,0.39389488101005554,2.7329394817352295,0.01133805699646473,0.10926282405853271,,,,
,4552,,,,,28,,,,,0.405080109834671,2.799539566040039,0.012558553367853165,0.11256756633520126
0.0001,4599,,,,,,,,,,,,,
,4599,0.32630032300949097,1.9040944576263428,0.004539251793175936,0.13135161995887756,29,,,,,,,,
0.0001,4649,,,,,,,,,,,,,
,4649,0.2561531066894531,1.4569158554077148,0.019546356052160263,0.09091518074274063,29,,,,,,,,
0.0001,4699,,,,,,,,,,,,,
,4699,0.4616459012031555,3.6481595039367676,0.020671023055911064,0.07615892589092255,29,,,,,,,,
,4709,,,,,29,0.4184581935405731,2.937257766723633,0.014138779602944851,0.11059372127056122,,,,
,4709,,,,,29,,,,,0.40674230456352234,2.8270657062530518,0.010994081385433674,0.11304164677858353
0.0001,4749,,,,,,,,,,,,,
,4749,0.48847323656082153,3.578512668609619,0.009541627019643784,0.12108031660318375,30,,,,,,,,
0.0001,4799,,,,,,,,,,,,,
,4799,0.29566237330436707,1.6605477333068848,0.013990196399390697,0.11561742424964905,30,,,,,,,,
0.0001,4849,,,,,,,,,,,,,
,4849,0.3424210250377655,2.1035590171813965,0.006060201209038496,0.12600493431091309,30,,,,,,,,
,4866,,,,,30,0.38655781745910645,2.6846067905426025,0.009111253544688225,0.10898596793413162,,,,
,4866,,,,,30,,,,,0.39290550351142883,2.6793994903564453,0.010408450849354267,0.11455705761909485
0.0001,4899,,,,,,,,,,,,,
,4899,0.5605364441871643,4.009652137756348,0.017606221139431,0.14196498692035675,31,,,,,,,,
0.0001,4949,,,,,,,,,,,,,
,4949,0.3896574378013611,2.5094594955444336,0.005577332805842161,0.1331341415643692,31,,,,,,,,
0.0001,4999,,,,,,,,,,,,,
,4999,0.5287788510322571,3.690232276916504,0.014367225579917431,0.1453883796930313,31,,,,,,,,
,5023,,,,,31,0.39182016253471375,2.7001841068267822,0.010433300398290157,0.11136846244335175,,,,
,5023,,,,,31,,,,,0.40534543991088867,2.807985544204712,0.011019216850399971,0.11352770775556564
0.0001,5049,,,,,,,,,,,,,
,5049,0.3539105951786041,2.601335048675537,0.005281739868223667,0.08849532902240753,32,,,,,,,,
0.0001,5099,,,,,,,,,,,,,
,5099,0.693181574344635,5.677299976348877,0.01139076054096222,0.11406079679727554,32,,,,,,,,
0.0001,5149,,,,,,,,,,,,,
,5149,0.344290554523468,2.3727078437805176,0.002988708671182394,0.10403105616569519,32,,,,,,,,
,5180,,,,,32,0.3930078148841858,2.737577438354492,0.010638236999511719,0.10861189663410187,,,,
,5180,,,,,32,,,,,0.402164489030838,2.790605306625366,0.0107338298112154,0.11237014085054398
0.0001,5199,,,,,,,,,,,,,
,5199,0.3524025082588196,2.2099809646606445,0.00473630428314209,0.1266680806875229,33,,,,,,,,
0.0001,5249,,,,,,,,,,,,,
,5249,0.45504844188690186,3.1306872367858887,0.02086230367422104,0.12111738324165344,33,,,,,,,,
0.0001,5299,,,,,,,,,,,,,
,5299,0.5312092900276184,3.344852924346924,0.005653210449963808,0.1910708099603653,33,,,,,,,,
,5337,,,,,33,0.4013584852218628,2.854823350906372,0.00999362301081419,0.10588256269693375,,,,
,5337,,,,,33,,,,,0.40858733654022217,2.8487517833709717,0.011973687447607517,0.1117384135723114
0.0001,5349,,,,,,,,,,,,,
,5349,0.4477759301662445,3.646144390106201,0.008187619969248772,0.07497385889291763,34,,,,,,,,
0.0001,5399,,,,,,,,,,,,,
,5399,0.6403669118881226,4.4204206466674805,0.10969382524490356,0.0886310338973999,34,,,,,,,,
0.0001,5449,,,,,,,,,,,,,
,5449,0.6456160545349121,4.921551704406738,0.02393997274339199,0.12952090799808502,34,,,,,,,,
,5494,,,,,34,0.38910260796546936,2.705678939819336,0.00870373472571373,0.10983104258775711,,,,
,5494,,,,,34,,,,,0.3940989375114441,2.7370376586914062,0.010532309301197529,0.10986282676458359
0.0001,5499,,,,,,,,,,,,,
,5499,0.4860961139202118,3.729314088821411,0.01598425582051277,0.09718047082424164,35,,,,,,,,
0.0001,5549,,,,,,,,,,,,,
,5549,0.34960639476776123,2.3141050338745117,0.018558882176876068,0.09963701665401459,35,,,,,,,,
0.0001,5599,,,,,,,,,,,,,
,5599,0.3615950345993042,2.6379451751708984,0.003925401251763105,0.09387512505054474,35,,,,,,,,
0.0001,5649,,,,,,,,,,,,,
,5649,0.2504747807979584,1.451193928718567,0.018967729061841965,0.08638763427734375,35,,,,,,,,
,5651,,,,,35,0.40559133887290955,2.7172577381134033,0.017432373017072678,0.11643321812152863,,,,
,5651,,,,,35,,,,,0.40051114559173584,2.7865896224975586,0.010811308398842812,0.11104084551334381
0.0001,5699,,,,,,,,,,,,,
,5699,0.40958237648010254,2.692721128463745,0.004555358551442623,0.13575489819049835,36,,,,,,,,
0.0001,5749,,,,,,,,,,,,,
,5749,0.37556421756744385,2.7460947036743164,0.005370663478970528,0.09558404982089996,36,,,,,,,,
0.0001,5799,,,,,,,,,,,,,
,5799,0.525397777557373,3.0901036262512207,0.0016459731850773096,0.21474140882492065,36,,,,,,,,
,5808,,,,,36,0.40802305936813354,2.7915151119232178,0.010070868767797947,0.11880068480968475,,,,
,5808,,,,,36,,,,,0.40380343794822693,2.8031365871429443,0.01030405517667532,0.11318573355674744
0.0001,5849,,,,,,,,,,,,,
,5849,0.38411745429039,2.2637736797332764,0.007547813002020121,0.1501922756433487,37,,,,,,,,
0.0001,5899,,,,,,,,,,,,,
,5899,0.3982504606246948,2.6740353107452393,0.008437098935246468,0.12240982800722122,37,,,,,,,,
0.0001,5949,,,,,,,,,,,,,
,5949,0.44227954745292664,3.3609459400177,0.004369606729596853,0.10181532055139542,37,,,,,,,,
,5965,,,,,37,0.41080453991889954,2.8521838188171387,0.012580877169966698,0.11300524324178696,,,,
,5965,,,,,37,,,,,0.3969217836856842,2.787494659423828,0.008453204296529293,0.10971912741661072
0.0001,5999,,,,,,,,,,,,,
,5999,0.4589700698852539,3.5562593936920166,0.010122278705239296,0.09322181344032288,38,,,,,,,,
0.0001,6049,,,,,,,,,,,,,
,6049,0.4222162961959839,3.03865909576416,0.014232482761144638,0.10411787778139114,38,,,,,,,,
0.0001,6099,,,,,,,,,,,,,
,6099,0.3928928077220917,2.993532657623291,0.005745569244027138,0.08779400587081909,38,,,,,,,,
,6122,,,,,38,0.40726184844970703,2.757539749145508,0.011980612762272358,0.11952722817659378,,,,
,6122,,,,,38,,,,,0.39566168189048767,2.778419256210327,0.01059812493622303,0.10722167044878006
0.0001,6149,,,,,,,,,,,,,
,6149,0.44920259714126587,2.4019155502319336,0.04331498220562935,0.16569606959819794,39,,,,,,,,
0.0001,6199,,,,,,,,,,,,,
,6199,0.48015499114990234,3.5698864459991455,0.020396484062075615,0.10276983678340912,39,,,,,,,,
0.0001,6249,,,,,,,,,,,,,
,6249,0.5135509967803955,3.7009434700012207,0.011909897439181805,0.1315467357635498,39,,,,,,,,
,6279,,,,,39,0.3915642201900482,2.7131776809692383,0.014289665035903454,0.10595674067735672,,,,
,6279,,,,,39,,,,,0.4061954915523529,2.8492908477783203,0.010842813178896904,0.11042365431785583
0.0001,6299,,,,,,,,,,,,,
,6299,0.3521197438240051,2.601222515106201,0.005177607759833336,0.08681986480951309,40,,,,,,,,
0.0001,6349,,,,,,,,,,,,,
,6349,0.3630349338054657,2.086322784423828,0.010573852807283401,0.14382879436016083,40,,,,,,,,
0.0001,6399,,,,,,,,,,,,,
,6399,0.4945545196533203,3.8314809799194336,0.007329781539738178,0.10407666862010956,40,,,,,,,,
,6436,,,,,40,0.4108273684978485,2.847956657409668,0.011534737423062325,0.11449697613716125,,,,
,6436,,,,,40,,,,,0.3918595016002655,2.7049827575683594,0.011172279715538025,0.11018891632556915
0.0001,6449,,,,,,,,,,,,,
,6449,0.3639214336872101,2.3783981800079346,0.0043083131313323975,0.12177331745624542,41,,,,,,,,
0.0001,6499,,,,,,,,,,,,,
,6499,0.5515809059143066,4.3496994972229,0.016816552728414536,0.09979435801506042,41,,,,,,,,
0.0001,6549,,,,,,,,,,,,,
,6549,0.275213360786438,1.8121669292449951,0.0036731301806867123,0.0903235375881195,41,,,,,,,,
,6593,,,,,41,0.39533886313438416,2.745177984237671,0.00890684686601162,0.1119142398238182,,,,
,6593,,,,,41,,,,,0.39933153986930847,2.7761099338531494,0.011087154038250446,0.1106332391500473
0.0001,6599,,,,,,,,,,,,,
,6599,0.3530626893043518,2.9189977645874023,0.00696528097614646,0.054197609424591064,42,,,,,,,,
0.0001,6649,,,,,,,,,,,,,
,6649,0.434097558259964,3.4470653533935547,0.01642506755888462,0.07296595722436905,42,,,,,,,,
0.0001,6699,,,,,,,,,,,,,
,6699,0.4188622832298279,2.9793708324432373,0.009447528049349785,0.11147765070199966,42,,,,,,,,
0.0001,6749,,,,,,,,,,,,,
,6749,0.4179040193557739,2.9813032150268555,0.011261377483606339,0.10851232707500458,42,,,,,,,,
,6750,,,,,42,0.3722776770591736,2.539644479751587,0.011625912971794605,0.10668732970952988,,,,
,6750,,,,,42,,,,,0.39039167761802673,2.7367191314697266,0.009983601048588753,0.10673629492521286
0.0001,6799,,,,,,,,,,,,,
