lr-Adam,step,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,epoch,loss_val,pos_val,cell_val,atomic_numbers_val,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch
,2949,0.4136233627796173,2.6620402336120605,0.0236661359667778,0.12375320494174957,18,,,,,,,,
,2982,,,,,18,0.3886632025241852,2.772054672241211,0.010583278723061085,0.10087453573942184,,,,
,2982,,,,,18,,,,,0.3929246962070465,2.7828168869018555,0.010872452519834042,0.10377070307731628
5e-05,2999,,,,,,,,,,,,,
,2999,0.44014135003089905,3.2408275604248047,0.007037109695374966,0.10902146250009537,19,,,,,,,,
5e-05,3049,,,,,,,,,,,,,
,3049,0.36090177297592163,2.370391368865967,0.00423151720315218,0.1196310818195343,19,,,,,,,,
5e-05,3099,,,,,,,,,,,,,
,3099,0.37287819385528564,2.6701555252075195,0.010334966704249382,0.09552764147520065,19,,,,,,,,
,3139,,,,,19,0.4276593029499054,3.0904297828674316,0.013707540929317474,0.10490889847278595,,,,
,3139,,,,,19,,,,,0.3943464159965515,2.783334493637085,0.01294609997421503,0.10306678712368011
5e-05,3149,,,,,,,,,,,,,
,3149,0.33062100410461426,2.3709936141967773,0.01182804349809885,0.0816936120390892,20,,,,,,,,
5e-05,3199,,,,,,,,,,,,,
,3199,0.4165568947792053,2.6974611282348633,0.011709082871675491,0.13510167598724365,20,,,,,,,,
5e-05,3249,,,,,,,,,,,,,
,3249,0.40280377864837646,2.6912753582000732,0.009718443267047405,0.1239577904343605,20,,,,,,,,
,3296,,,,,20,0.3956257998943329,2.837151288986206,0.012328705750405788,0.09958188980817795,,,,
,3296,,,,,20,,,,,0.3979167342185974,2.8679423332214355,0.010340385138988495,0.10078206658363342
5e-05,3299,,,,,,,,,,,,,
,3299,0.41324180364608765,3.2939980030059814,0.007383940741419792,0.07645805180072784,21,,,,,,,,
5e-05,3349,,,,,,,,,,,,,
,3349,0.29664450883865356,2.1374754905700684,0.007094173692166805,0.0758027657866478,21,,,,,,,,
5e-05,3399,,,,,,,,,,,,,
,3399,0.46183282136917114,3.5162200927734375,0.01384275034070015,0.09636807441711426,21,,,,,,,,
5e-05,3449,,,,,,,,,,,,,
,3449,0.3658863306045532,2.758354663848877,0.028347622603178024,0.06170322373509407,21,,,,,,,,
,3453,,,,,21,0.4154031276702881,2.9860305786132812,0.010495005175471306,0.10630510002374649,,,,
,3453,,,,,21,,,,,0.3808456063270569,2.6985878944396973,0.011665466241538525,0.0993214026093483
5e-05,3499,,,,,,,,,,,,,
,3499,0.45837193727493286,3.3430676460266113,0.027448467910289764,0.09661669284105301,22,,,,,,,,
5e-05,3549,,,,,,,,,,,,,
,3549,0.4148375391960144,2.731475830078125,0.006353818345814943,0.13533616065979004,22,,,,,,,,
5e-05,3599,,,,,,,,,,,,,
,3599,0.3425607681274414,2.4490621089935303,0.00910256803035736,0.08855195343494415,22,,,,,,,,
,3610,,,,,22,0.3991629481315613,2.8410158157348633,0.009701253846287727,0.10536010563373566,,,,
,3610,,,,,22,,,,,0.38778066635131836,2.7950899600982666,0.009620856493711472,0.09865088760852814
5e-05,3649,,,,,,,,,,,,,
,3649,0.3560466766357422,2.0577380657196045,0.04294155165553093,0.10733133554458618,23,,,,,,,,
5e-05,3699,,,,,,,,,,,,,
,3699,0.4576103091239929,3.3994526863098145,0.021905235946178436,0.09575983881950378,23,,,,,,,,
5e-05,3749,,,,,,,,,,,,,
,3749,0.390768438577652,2.8898563385009766,0.0044279200956225395,0.09735489636659622,23,,,,,,,,
,3767,,,,,23,0.3860243558883667,2.6647772789001465,0.01108445506542921,0.1084621325135231,,,,
,3767,,,,,23,,,,,0.39802172780036926,2.849424362182617,0.011183197610080242,0.10189599543809891
5e-05,3799,,,,,,,,,,,,,
,3799,0.445151150226593,3.4638352394104004,0.006291002035140991,0.09247660636901855,24,,,,,,,,
5e-05,3849,,,,,,,,,,,,,
,3849,0.4133206009864807,3.368009090423584,0.008811462670564651,0.06770823150873184,24,,,,,,,,
5e-05,3899,,,,,,,,,,,,,
,3899,0.2692168653011322,1.9287866353988647,0.004720531404018402,0.07161767780780792,24,,,,,,,,
,3924,,,,,24,0.39354363083839417,2.772919178009033,0.013370963744819164,0.10288073867559433,,,,
,3924,,,,,24,,,,,0.38412007689476013,2.7756576538085938,0.01084177102893591,0.09571239352226257
5e-05,3949,,,,,,,,,,,,,
,3949,0.35210689902305603,2.6209819316864014,0.005732025019824505,0.08427663892507553,25,,,,,,,,
5e-05,3999,,,,,,,,,,,,,
,3999,0.5099705457687378,4.034388542175293,0.008090974763035774,0.09844070672988892,25,,,,,,,,
5e-05,4049,,,,,,,,,,,,,
,4049,0.41890019178390503,3.2328884601593018,0.011134384199976921,0.08447693288326263,25,,,,,,,,
,4081,,,,,25,0.4260958135128021,2.997075080871582,0.020340286195278168,0.10604801028966904,,,,
,4081,,,,,25,,,,,0.38876721262931824,2.7680585384368896,0.012091031298041344,0.09987030923366547
5e-05,4099,,,,,,,,,,,,,
,4099,0.443220317363739,3.2110955715179443,0.004195643588900566,0.11791513115167618,26,,,,,,,,
5e-05,4149,,,,,,,,,,,,,
,4149,0.6012711524963379,4.845822334289551,0.009749025106430054,0.10693981498479843,26,,,,,,,,
5e-05,4199,,,,,,,,,,,,,
,4199,0.4149996042251587,3.0387651920318604,0.010189964435994625,0.10093309730291367,26,,,,,,,,
,4238,,,,,26,0.3918081521987915,2.739884614944458,0.011875297874212265,0.1059444323182106,,,,
,4238,,,,,26,,,,,0.3947286605834961,2.855414390563965,0.010113325901329517,0.0990738496184349
5e-05,4249,,,,,,,,,,,,,
,4249,0.3907383680343628,2.9393041133880615,0.02602412737905979,0.0707838162779808,27,,,,,,,,
5e-05,4299,,,,,,,,,,,,,
,4299,0.2743741273880005,2.023186683654785,0.008162661455571651,0.06389281153678894,27,,,,,,,,
5e-05,4349,,,,,,,,,,,,,
,4349,0.31962352991104126,2.3969781398773193,0.008787471801042557,0.07113827764987946,27,,,,,,,,
,4395,,,,,27,0.41933783888816833,3.0402238368988037,0.012522287666797638,0.1027931272983551,,,,
,4395,,,,,27,,,,,0.3801751732826233,2.723684787750244,0.010554362088441849,0.09725217521190643
5e-05,4399,,,,,,,,,,,,,
,4399,0.45557209849357605,3.4610233306884766,0.041498810052871704,0.06797093898057938,28,,,,,,,,
5e-05,4449,,,,,,,,,,,,,
,4449,0.41063523292541504,2.74480938911438,0.009897470474243164,0.1262568086385727,28,,,,,,,,
5e-05,4499,,,,,,,,,,,,,
,4499,0.4001990854740143,3.103107452392578,0.003277020761743188,0.0866113230586052,28,,,,,,,,
5e-05,4549,,,,,,,,,,,,,
,4549,0.5272303819656372,4.052111625671387,0.020292174071073532,0.10172703862190247,28,,,,,,,,
,4552,,,,,28,0.39812734723091125,2.8246753215789795,0.011695104651153088,0.10396470874547958,,,,
,4552,,,,,28,,,,,0.38235363364219666,2.7376763820648193,0.010035966522991657,0.09855007380247116
5e-05,4599,,,,,,,,,,,,,
,4599,0.33328700065612793,2.318582534790039,0.007897766306996346,0.09353098273277283,29,,,,,,,,
5e-05,4649,,,,,,,,,,,,,
,4649,0.453265905380249,3.1951475143432617,0.007416347973048687,0.1263348013162613,29,,,,,,,,
5e-05,4699,,,,,,,,,,,,,
,4699,0.47138115763664246,3.827272891998291,0.01616746187210083,0.07248637825250626,29,,,,,,,,
,4709,,,,,29,0.4201016426086426,3.0581724643707275,0.012566684745252132,0.10171771794557571,,,,
,4709,,,,,29,,,,,0.3961227238178253,2.8379173278808594,0.012302357703447342,0.10002877563238144
5e-05,4749,,,,,,,,,,,,,
,4749,0.3000754714012146,1.8459150791168213,0.008256160654127598,0.10722781717777252,30,,,,,,,,
5e-05,4799,,,,,,,,,,,,,
,4799,0.55168616771698,4.588305473327637,0.02052813023328781,0.07232747972011566,30,,,,,,,,
5e-05,4849,,,,,,,,,,,,,
,4849,0.4140300750732422,3.252086639404297,0.014506478793919086,0.07431494444608688,30,,,,,,,,
,4866,,,,,30,0.40745800733566284,2.9393908977508545,0.016339655965566635,0.0971793383359909,,,,
,4866,,,,,30,,,,,0.3802093267440796,2.694136619567871,0.01232402678579092,0.09847160428762436
5e-05,4899,,,,,,,,,,,,,
,4899,0.461323082447052,3.399683952331543,0.012655850499868393,0.10869880020618439,31,,,,,,,,
5e-05,4949,,,,,,,,,,,,,
,4949,0.4303884506225586,2.9200830459594727,0.004317650105804205,0.1340624988079071,31,,,,,,,,
5e-05,4999,,,,,,,,,,,,,
,4999,0.3576809763908386,2.5504939556121826,0.0035035181790590286,0.09912807494401932,31,,,,,,,,
,5023,,,,,31,0.3894689083099365,2.818519115447998,0.007694330532103777,0.09992257505655289,,,,
,5023,,,,,31,,,,,0.3906887471675873,2.7814834117889404,0.010623913258314133,0.10191643983125687
5e-05,5049,,,,,,,,,,,,,
,5049,0.39682507514953613,2.744863748550415,0.013822765089571476,0.10851593315601349,32,,,,,,,,
5e-05,5099,,,,,,,,,,,,,
,5099,0.4691391885280609,3.571342945098877,0.007972135208547115,0.1040327399969101,32,,,,,,,,
5e-05,5149,,,,,,,,,,,,,
,5149,0.5006930828094482,3.9864463806152344,0.004205997567623854,0.09784248471260071,32,,,,,,,,
,5180,,,,,32,0.39159196615219116,2.779754638671875,0.01021456066519022,0.10340201109647751,,,,
,5180,,,,,32,,,,,0.3806106150150299,2.7176759243011475,0.010432770475745201,0.09841033816337585
5e-05,5199,,,,,,,,,,,,,
,5199,0.4896785318851471,3.9754254817962646,0.015356971882283688,0.07677903771400452,33,,,,,,,,
5e-05,5249,,,,,,,,,,,,,
,5249,0.4219842553138733,3.0474071502685547,0.00696412893012166,0.11027942597866058,33,,,,,,,,
5e-05,5299,,,,,,,,,,,,,
,5299,0.3687790036201477,2.6853580474853516,0.009102871641516685,0.09114032983779907,33,,,,,,,,
,5337,,,,,33,0.3962872326374054,2.783285140991211,0.010557367466390133,0.10740137845277786,,,,
,5337,,,,,33,,,,,0.3833441734313965,2.749969959259033,0.010306335054337978,0.09804090112447739
5e-05,5349,,,,,,,,,,,,,
,5349,0.4369591474533081,3.3687140941619873,0.00780477374792099,0.09228293597698212,34,,,,,,,,
5e-05,5399,,,,,,,,,,,,,
,5399,0.3642053008079529,2.4630770683288574,0.004426713101565838,0.11347085237503052,34,,,,,,,,
5e-05,5449,,,,,,,,,,,,,
,5449,0.4020422101020813,2.6025524139404297,0.011389488354325294,0.13039743900299072,34,,,,,,,,
,5494,,,,,34,0.4076710045337677,2.926983594894409,0.013801643624901772,0.10117099434137344,,,,
,5494,,,,,34,,,,,0.37745147943496704,2.6924068927764893,0.010862977243959904,0.09734780341386795
5e-05,5499,,,,,,,,,,,,,
,5499,0.26182782649993896,1.3742773532867432,0.008940674364566803,0.11545941233634949,35,,,,,,,,
5e-05,5549,,,,,,,,,,,,,
,5549,0.5085543394088745,3.4345788955688477,0.014170723967254162,0.15092569589614868,35,,,,,,,,
5e-05,5599,,,,,,,,,,,,,
,5599,0.2852102220058441,1.9642517566680908,0.004024895839393139,0.0847601518034935,35,,,,,,,,
5e-05,5649,,,,,,,,,,,,,
,5649,0.39601123332977295,2.963533401489258,0.01065276749432087,0.08900512009859085,35,,,,,,,,
,5651,,,,,35,0.4135802686214447,2.933511972427368,0.014135942794382572,0.10609310120344162,,,,
,5651,,,,,35,,,,,0.3860897421836853,2.7730469703674316,0.010112558491528034,0.09867268055677414
5e-05,5699,,,,,,,,,,,,,
,5699,0.40221065282821655,2.815864086151123,0.010674795135855675,0.10994945466518402,36,,,,,,,,
5e-05,5749,,,,,,,,,,,,,
,5749,0.3541710376739502,2.315636157989502,0.011172154918313026,0.11143523454666138,36,,,,,,,,
5e-05,5799,,,,,,,,,,,,,
,5799,0.49303871393203735,4.1916303634643555,0.004372749477624893,0.06950297951698303,36,,,,,,,,
,5808,,,,,36,0.4060615599155426,2.842545986175537,0.014340952038764954,0.10746610164642334,,,,
,5808,,,,,36,,,,,0.39340701699256897,2.818941116333008,0.00954859796911478,0.10196447372436523
5e-05,5849,,,,,,,,,,,,,
,5849,0.44538450241088867,2.9041433334350586,0.006966560613363981,0.14800360798835754,37,,,,,,,,
5e-05,5899,,,,,,,,,,,,,
,5899,0.4003635048866272,2.8087401390075684,0.00747670466080308,0.11201278865337372,37,,,,,,,,
5e-05,5949,,,,,,,,,,,,,
,5949,0.371468186378479,2.3987653255462646,0.029051460325717926,0.10254020988941193,37,,,,,,,,
,5965,,,,,37,0.3883337378501892,2.752718210220337,0.013460434041917324,0.09960145503282547,,,,
,5965,,,,,37,,,,,0.39066141843795776,2.8272171020507812,0.009942946955561638,0.09799667447805405
5e-05,5999,,,,,,,,,,,,,
,5999,0.3941594362258911,2.778127431869507,0.008479624055325985,0.10786709189414978,38,,,,,,,,
5e-05,6049,,,,,,,,,,,,,
,6049,0.3044168949127197,2.160217523574829,0.004283564630895853,0.08411156386137009,38,,,,,,,,
5e-05,6099,,,,,,,,,,,,,
,6099,0.3664827346801758,2.6528947353363037,0.004854533821344376,0.09633871912956238,38,,,,,,,,
,6122,,,,,38,0.393442302942276,2.816307783126831,0.010534005239605904,0.10127758234739304,,,,
,6122,,,,,38,,,,,0.3942025899887085,2.8491692543029785,0.01028377190232277,0.09900201112031937
5e-05,6149,,,,,,,,,,,,,
,6149,0.4653623402118683,3.7651853561401367,0.008325853385031223,0.08051791787147522,39,,,,,,,,
5e-05,6199,,,,,,,,,,,,,
,6199,0.4351864755153656,2.812399387359619,0.013561916537582874,0.14038464426994324,39,,,,,,,,
5e-05,6249,,,,,,,,,,,,,
,6249,0.4168242812156677,2.9367308616638184,0.009658291935920715,0.11349287629127502,39,,,,,,,,
,6279,,,,,39,0.40491098165512085,2.867077589035034,0.010844895616173744,0.10735833644866943,,,,
,6279,,,,,39,,,,,0.3880411386489868,2.773902654647827,0.010959348641335964,0.09969157725572586
5e-05,6299,,,,,,,,,,,,,
,6299,0.31927525997161865,2.0618996620178223,0.004598233848810196,0.10848706215620041,40,,,,,,,,
5e-05,6349,,,,,,,,,,,,,
,6349,0.3699362576007843,2.527385711669922,0.009119272232055664,0.10807840526103973,40,,,,,,,,
5e-05,6399,,,,,,,,,,,,,
,6399,0.31693387031555176,2.0710039138793945,0.003775490913540125,0.10605797916650772,40,,,,,,,,
,6436,,,,,40,0.39815422892570496,2.8616838455200195,0.010648363269865513,0.1013375073671341,,,,
,6436,,,,,40,,,,,0.3728475570678711,2.6559817790985107,0.010329113341867924,0.09692026674747467
5e-05,6449,,,,,,,,,,,,,
,6449,0.33319324254989624,1.9068683385849,0.008945617824792862,0.13356079161167145,41,,,,,,,,
5e-05,6499,,,,,,,,,,,,,
,6499,0.33750399947166443,2.3034253120422363,0.00630711205303669,0.10085434466600418,41,,,,,,,,
5e-05,6549,,,,,,,,,,,,,
,6549,0.27199864387512207,1.8062653541564941,0.007856101728975773,0.08351600170135498,41,,,,,,,,
,6593,,,,,41,0.3981572389602661,2.8458080291748047,0.01448864210397005,0.09908781945705414,,,,
,6593,,,,,41,,,,,0.38716360926628113,2.786073923110962,0.01125727966427803,0.0972990021109581
5e-05,6599,,,,,,,,,,,,,
,6599,0.34079742431640625,2.431845188140869,0.00835975632071495,0.08925315737724304,42,,,,,,,,
5e-05,6649,,,,,,,,,,,,,
,6649,0.4202166497707367,3.150315284729004,0.005946176126599312,0.09923894703388214,42,,,,,,,,
5e-05,6699,,,,,,,,,,,,,
,6699,0.4263363480567932,3.1090312004089355,0.00957082025706768,0.10586240887641907,42,,,,,,,,
5e-05,6749,,,,,,,,,,,,,
,6749,0.3975238502025604,2.704002618789673,0.006617167964577675,0.12050637602806091,42,,,,,,,,
,6750,,,,,42,0.41066616773605347,2.969714879989624,0.015019253827631474,0.09867547452449799,,,,
,6750,,,,,42,,,,,0.3742711544036865,2.6456308364868164,0.010478775948286057,0.09922926127910614
5e-05,6799,,,,,,,,,,,,,
