lr-Adam,step,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,epoch,loss_val,pos_val,cell_val,atomic_numbers_val,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch
1e-05,499,,,,,,,,,,,,,
,499,0.47412121295928955,3.6818199157714844,0.007946547120809555,0.0979926809668541,3,,,,,,,,
1e-05,549,,,,,,,,,,,,,
,549,0.38389986753463745,2.885807514190674,0.009919272735714912,0.08539986610412598,3,,,,,,,,
1e-05,599,,,,,,,,,,,,,
,599,0.31744396686553955,1.7267203330993652,0.0034540966153144836,0.14131784439086914,3,,,,,,,,
,627,,,,,3,0.41714271903038025,2.930800437927246,0.012724903412163258,0.11133775860071182,,,,
,627,,,,,3,,,,,0.4032883644104004,2.8305163383483887,0.010725069791078568,0.10951169580221176
1e-05,649,,,,,,,,,,,,,
,649,0.40374457836151123,2.9923453330993652,0.011809127405285835,0.09270092844963074,4,,,,,,,,
1e-05,699,,,,,,,,,,,,,
,699,0.3342825770378113,2.1231648921966553,0.004490489140152931,0.11747559905052185,4,,,,,,,,
1e-05,749,,,,,,,,,,,,,
,749,0.36846017837524414,2.4750189781188965,0.006319388747215271,0.11463886499404907,4,,,,,,,,
,784,,,,,4,0.3904876410961151,2.740745782852173,0.009528744034469128,0.10688435286283493,,,,
,784,,,,,4,,,,,0.40301764011383057,2.839444637298584,0.010542456060647964,0.10853064060211182
1e-05,799,,,,,,,,,,,,,
,799,0.3345385789871216,2.3703365325927734,0.005899205803871155,0.09160572290420532,5,,,,,,,,
1e-05,849,,,,,,,,,,,,,
,849,0.37212932109832764,2.6339714527130127,0.01506483368575573,0.09366732835769653,5,,,,,,,,
1e-05,899,,,,,,,,,,,,,
,899,0.3048715889453888,2.123112678527832,0.004353609401732683,0.0882066935300827,5,,,,,,,,
,941,,,,,5,0.37543630599975586,2.572242021560669,0.009381977841258049,0.10883013159036636,,,,
,941,,,,,5,,,,,0.3891497552394867,2.6910669803619385,0.010237760841846466,0.10980528593063354
1e-05,949,,,,,,,,,,,,,
,949,0.3928416967391968,2.8255703449249268,0.02180764637887478,0.0884770005941391,6,,,,,,,,
1e-05,999,,,,,,,,,,,,,
,999,0.32998281717300415,2.3907225131988525,0.021203165873885155,0.06970739364624023,6,,,,,,,,
1e-05,1049,,,,,,,,,,,,,
,1049,0.29786670207977295,2.0444159507751465,0.003697603475302458,0.0897275060415268,6,,,,,,,,
,1098,,,,,6,0.41540539264678955,2.9354088306427,0.011060784570872784,0.11080363392829895,,,,
,1098,,,,,6,,,,,0.3897140920162201,2.727064609527588,0.010394633747637272,0.10661289095878601
1e-05,1099,,,,,,,,,,,,,
,1099,0.33908209204673767,1.8894109725952148,0.0027939360588788986,0.14734704792499542,7,,,,,,,,
1e-05,1149,,,,,,,,,,,,,
,1149,0.3641161024570465,2.716413974761963,0.009381972253322601,0.08309271931648254,7,,,,,,,,
1e-05,1199,,,,,,,,,,,,,
,1199,0.5029217600822449,3.7033209800720215,0.015403607860207558,0.1171860545873642,7,,,,,,,,
1e-05,1249,,,,,,,,,,,,,
,1249,0.28739941120147705,1.83120858669281,0.004423762671649456,0.09985478967428207,7,,,,,,,,
,1255,,,,,7,0.38526904582977295,2.6487185955047607,0.008961429819464684,0.11143578588962555,,,,
,1255,,,,,7,,,,,0.3892330229282379,2.7554354667663574,0.010020826943218708,0.10366865247488022
1e-05,1299,,,,,,,,,,,,,
,1299,0.3837817311286926,2.792982578277588,0.005783586297184229,0.09869988262653351,8,,,,,,,,
1e-05,1349,,,,,,,,,,,,,
,1349,0.35971328616142273,2.276671886444092,0.003293139860033989,0.1287529468536377,8,,,,,,,,
1e-05,1399,,,,,,,,,,,,,
,1399,0.4219088554382324,3.128452777862549,0.003052595304325223,0.10601093620061874,8,,,,,,,,
,1412,,,,,8,0.39067354798316956,2.737548828125,0.010774790309369564,0.10614383220672607,,,,
,1412,,,,,8,,,,,0.38746851682662964,2.71224045753479,0.010124958120286465,0.10611928999423981
1e-05,1449,,,,,,,,,,,,,
,1449,0.3600403666496277,2.6401994228363037,0.004138006828725338,0.09188242256641388,9,,,,,,,,
1e-05,1499,,,,,,,,,,,,,
,1499,0.3423197269439697,1.8808934688568115,0.012787527404725552,0.14144283533096313,9,,,,,,,,
1e-05,1549,,,,,,,,,,,,,
,1549,0.4351786673069,3.307046413421631,0.0031897826120257378,0.1012842059135437,9,,,,,,,,
,1569,,,,,9,0.3709573447704315,2.5830719470977783,0.010115079581737518,0.10253509879112244,,,,
,1569,,,,,9,,,,,0.38932105898857117,2.7497379779815674,0.00921786017715931,0.10512945801019669
1e-05,1599,,,,,,,,,,,,,
,1599,0.32256269454956055,2.028989315032959,0.009074846282601357,0.11058890074491501,10,,,,,,,,
1e-05,1649,,,,,,,,,,,,,
,1649,0.34958139061927795,2.1427462100982666,0.005520240403711796,0.12978650629520416,10,,,,,,,,
1e-05,1699,,,,,,,,,,,,,
,1699,0.458545058965683,3.4826900959014893,0.004711770452558994,0.10556426644325256,10,,,,,,,,
,1726,,,,,10,0.3836420178413391,2.699169158935547,0.00973281916230917,0.1039922833442688,,,,
,1726,,,,,10,,,,,0.38229745626449585,2.6725096702575684,0.009608300402760506,0.10543817281723022
1e-05,1749,,,,,,,,,,,,,
,1749,0.4843802750110626,3.5035674571990967,0.007851453498005867,0.12617208063602448,11,,,,,,,,
1e-05,1799,,,,,,,,,,,,,
,1799,0.4090918302536011,2.8533120155334473,0.02552741765975952,0.0982331931591034,11,,,,,,,,
1e-05,1849,,,,,,,,,,,,,
,1849,0.3699535131454468,2.6142027378082275,0.004207588732242584,0.10432565212249756,11,,,,,,,,
,1883,,,,,11,0.38681042194366455,2.7097811698913574,0.0069790915586054325,0.10885320603847504,,,,
,1883,,,,,11,,,,,0.39198043942451477,2.7538211345672607,0.01006823219358921,0.10653011500835419
1e-05,1899,,,,,,,,,,,,,
,1899,0.3136908710002899,2.1386890411376953,0.041084371507167816,0.05873758718371391,12,,,,,,,,
1e-05,1949,,,,,,,,,,,,,
,1949,0.35775530338287354,2.6646623611450195,0.002521101152524352,0.08876794576644897,12,,,,,,,,
1e-05,1999,,,,,,,,,,,,,
,1999,0.43621617555618286,3.1834030151367188,0.007223457098007202,0.11065241694450378,12,,,,,,,,
,2040,,,,,12,0.41179531812667847,2.967831611633301,0.010491599328815937,0.10452054440975189,,,,
,2040,,,,,12,,,,,0.37453189492225647,2.636280059814453,0.010510390624403954,0.10039344429969788
1e-05,2049,,,,,,,,,,,,,
,2049,0.4033398926258087,2.9836127758026123,0.006001777946949005,0.09897686541080475,13,,,,,,,,
1e-05,2099,,,,,,,,,,,,,
,2099,0.30820009112358093,2.1653635501861572,0.003760099643841386,0.08790363371372223,13,,,,,,,,
1e-05,2149,,,,,,,,,,,,,
,2149,0.6945289969444275,5.374118804931641,0.037468187510967255,0.11964897066354752,13,,,,,,,,
,2197,,,,,13,0.3861180245876312,2.747545003890991,0.009970597922801971,0.1013929694890976,,,,
,2197,,,,,13,,,,,0.3923783004283905,2.8202061653137207,0.009337387979030609,0.10102026909589767
1e-05,2199,,,,,,,,,,,,,
,2199,0.41671431064605713,2.908721446990967,0.006549743004143238,0.11929238587617874,14,,,,,,,,
1e-05,2249,,,,,,,,,,,,,
,2249,0.45199790596961975,3.4317030906677246,0.009075281210243702,0.09975235909223557,14,,,,,,,,
1e-05,2299,,,,,,,,,,,,,
,2299,0.26920849084854126,1.9367834329605103,0.009645293466746807,0.06588484346866608,14,,,,,,,,
1e-05,2349,,,,,,,,,,,,,
,2349,0.4812116026878357,3.9168012142181396,0.004743766970932484,0.08478770405054092,14,,,,,,,,
,2354,,,,,14,0.3907283544540405,2.7511990070343018,0.010212867520749569,0.10539557784795761,,,,
,2354,,,,,14,,,,,0.3770903944969177,2.6377100944519043,0.010693003423511982,0.10262630879878998
1e-05,2399,,,,,,,,,,,,,
,2399,0.4012611508369446,3.125868320465088,0.005243045277893543,0.08343126624822617,15,,,,,,,,
1e-05,2449,,,,,,,,,,,,,
,2449,0.5089958906173706,3.679839611053467,0.006267194636166096,0.1347447633743286,15,,,,,,,,
1e-05,2499,,,,,,,,,,,,,
,2499,0.44634637236595154,3.2939133644104004,0.008670818991959095,0.10828421264886856,15,,,,,,,,
,2511,,,,,15,0.4097524881362915,2.9989962577819824,0.007869703695178032,0.10198318213224411,,,,
,2511,,,,,15,,,,,0.387676864862442,2.773376941680908,0.008564455434679985,0.10177478194236755
1e-05,2549,,,,,,,,,,,,,
,2549,0.2792057394981384,1.6207382678985596,0.004353741183876991,0.11277816444635391,16,,,,,,,,
1e-05,2599,,,,,,,,,,,,,
,2599,0.37915360927581787,2.8321545124053955,0.0064590321853756905,0.08947911113500595,16,,,,,,,,
1e-05,2649,,,,,,,,,,,,,
,2649,0.33528804779052734,2.293038845062256,0.006640804465860128,0.09934337437152863,16,,,,,,,,
,2668,,,,,16,0.37524116039276123,2.5695009231567383,0.008742066100239754,0.10954900085926056,,,,
,2668,,,,,16,,,,,0.379146009683609,2.6751248836517334,0.00860594678670168,0.10302747786045074
1e-05,2699,,,,,,,,,,,,,
,2699,0.3457532823085785,2.640557289123535,0.0074875131249427795,0.07421004772186279,17,,,,,,,,
1e-05,2749,,,,,,,,,,,,,
,2749,0.4805396795272827,3.5973267555236816,0.005950066726654768,0.11485692113637924,17,,,,,,,,
1e-05,2799,,,,,,,,,,,,,
,2799,0.2777811884880066,1.9431028366088867,0.009113876149058342,0.07435701042413712,17,,,,,,,,
,2825,,,,,17,0.39972078800201416,2.818070411682129,0.00876642670482397,0.10914735496044159,,,,
,2825,,,,,17,,,,,0.3804408609867096,2.68697452545166,0.009635134600102901,0.10210811346769333
1e-05,2849,,,,,,,,,,,,,
,2849,0.3295808434486389,2.2455432415008545,0.008464311249554157,0.09656219184398651,18,,,,,,,,
1e-05,2899,,,,,,,,,,,,,
,2899,0.3983997106552124,2.9438796043395996,0.010301017202436924,0.09371072798967361,18,,,,,,,,
1e-05,2949,,,,,,,,,,,,,
,2949,0.35234737396240234,2.833284854888916,0.0032728789374232292,0.065746009349823,18,,,,,,,,
,2982,,,,,18,0.3817669451236725,2.7738394737243652,0.007360183168202639,0.09702279418706894,,,,
,2982,,,,,18,,,,,0.3885258734226227,2.7755954265594482,0.00986100547015667,0.10110542923212051
1e-05,2999,,,,,,,,,,,,,
,2999,0.41774797439575195,3.2796316146850586,0.007245167158544064,0.08253968507051468,19,,,,,,,,
1e-05,3049,,,,,,,,,,,,,
,3049,0.3831179738044739,2.6114866733551025,0.006439134478569031,0.11553017795085907,19,,,,,,,,
1e-05,3099,,,,,,,,,,,,,
,3099,0.4159199595451355,3.0119919776916504,0.005046641454100609,0.10967408120632172,19,,,,,,,,
,3139,,,,,19,0.3906688392162323,2.7607412338256836,0.013252965174615383,0.10134179145097733,,,,
,3139,,,,,19,,,,,0.3893088400363922,2.755107879638672,0.009057288989424706,0.10474089533090591
1e-05,3149,,,,,,,,,,,,,
,3149,0.3182820677757263,1.8829596042633057,0.0025716510135680437,0.1274144947528839,20,,,,,,,,
1e-05,3199,,,,,,,,,,,,,
,3199,0.3936619460582733,2.8102493286132812,0.005962136667221785,0.10667487978935242,20,,,,,,,,
1e-05,3249,,,,,,,,,,,,,
,3249,0.31418493390083313,2.1505565643310547,0.01506305392831564,0.0840662270784378,20,,,,,,,,
,3296,,,,,20,0.39473554491996765,2.7926855087280273,0.009699885733425617,0.10576707869768143,,,,
,3296,,,,,20,,,,,0.388226717710495,2.750559091567993,0.008766899816691875,0.10440392047166824
1e-05,3299,,,,,,,,,,,,,
,3299,0.2871880531311035,2.082271099090576,0.0035660977009683847,0.07539482414722443,21,,,,,,,,
1e-05,3349,,,,,,,,,,,,,
,3349,0.3371008038520813,2.609686851501465,0.008242735639214516,0.06788938492536545,21,,,,,,,,
1e-05,3399,,,,,,,,,,,,,
,3399,0.34012144804000854,2.0632591247558594,0.0037542730569839478,0.13004127144813538,21,,,,,,,,
1e-05,3449,,,,,,,,,,,,,
,3449,0.34914788603782654,2.4770121574401855,0.0052739353850483894,0.09617273509502411,21,,,,,,,,
,3453,,,,,21,0.36437562108039856,2.5266096591949463,0.010121598839759827,0.10159299522638321,,,,
,3453,,,,,21,,,,,0.3736346960067749,2.6513562202453613,0.009587399661540985,0.09891165792942047
1e-05,3499,,,,,,,,,,,,,
,3499,0.4443241357803345,3.243809461593628,0.009344461373984814,0.11059874296188354,22,,,,,,,,
1e-05,3549,,,,,,,,,,,,,
,3549,0.2885900139808655,2.1128053665161133,0.003863999154418707,0.07344546914100647,22,,,,,,,,
1e-05,3599,,,,,,,,,,,,,
,3599,0.3093879222869873,2.404414176940918,0.005715223029255867,0.06323131173849106,22,,,,,,,,
,3610,,,,,22,0.420263409614563,3.0181944370269775,0.011780889704823494,0.10666310042142868,,,,
,3610,,,,,22,,,,,0.38446253538131714,2.7737996578216553,0.01011121179908514,0.09697158634662628
1e-05,3649,,,,,,,,,,,,,
,3649,0.3123105764389038,2.0104947090148926,0.024358263239264488,0.08690281212329865,23,,,,,,,,
1e-05,3699,,,,,,,,,,,,,
,3699,0.3835572600364685,2.5818700790405273,0.005785604007542133,0.11958461254835129,23,,,,,,,,
1e-05,3749,,,,,,,,,,,,,
,3749,0.3617275655269623,2.584472179412842,0.00587341608479619,0.09740692377090454,23,,,,,,,,
,3767,,,,,23,0.3685510754585266,2.629229784011841,0.008603865280747414,0.09702419489622116,,,,
,3767,,,,,23,,,,,0.38531315326690674,2.7038817405700684,0.01084491703659296,0.104079969227314
1e-05,3799,,,,,,,,,,,,,
,3799,0.5365655422210693,3.81420636177063,0.009730827063322067,0.1454140692949295,24,,,,,,,,
1e-05,3849,,,,,,,,,,,,,
,3849,0.3779180943965912,2.7869889736175537,0.005296779330819845,0.0939224362373352,24,,,,,,,,
1e-05,3899,,,,,,,,,,,,,
,3899,0.3317674994468689,2.2383017539978027,0.00229174317792058,0.10564558207988739,24,,,,,,,,
,3924,,,,,24,0.38620954751968384,2.7086305618286133,0.008624806068837643,0.10672174394130707,,,,
,3924,,,,,24,,,,,0.38724297285079956,2.765632152557373,0.008783305063843727,0.10189641267061234
1e-05,3949,,,,,,,,,,,,,
,3949,0.4064772129058838,2.9341397285461426,0.030430182814598083,0.08263301849365234,25,,,,,,,,
1e-05,3999,,,,,,,,,,,,,
,3999,0.38920411467552185,2.811999559402466,0.005119724199175835,0.10288442671298981,25,,,,,,,,
1e-05,4049,,,,,,,,,,,,,
,4049,0.3059067130088806,1.6250572204589844,0.005774639081209898,0.13762634992599487,25,,,,,,,,
,4081,,,,,25,0.3858819603919983,2.7585604190826416,0.009066320955753326,0.10095954686403275,,,,
,4081,,,,,25,,,,,0.38014277815818787,2.6796741485595703,0.009378815069794655,0.1027965173125267
1e-05,4099,,,,,,,,,,,,,
,4099,0.2956870198249817,1.999340534210205,0.0049714623019099236,0.09078151732683182,26,,,,,,,,
1e-05,4149,,,,,,,,,,,,,
,4149,0.33391183614730835,2.098172426223755,0.009473998099565506,0.11462058871984482,26,,,,,,,,
1e-05,4199,,,,,,,,,,,,,
,4199,0.4339951276779175,3.5268607139587402,0.008382819592952728,0.07292623817920685,26,,,,,,,,
,4238,,,,,26,0.3841661512851715,2.755768299102783,0.009285139851272106,0.0993041843175888,,,,
,4238,,,,,26,,,,,0.3773883879184723,2.6617183685302734,0.009744212962687016,0.10147234797477722
1e-05,4249,,,,,,,,,,,,,
,4249,0.45205146074295044,3.3596036434173584,0.006295590661466122,0.10979548841714859,27,,,,,,,,
1e-05,4299,,,,,,,,,,,,,
,4299,0.30927926301956177,2.1764631271362305,0.0036906038876622915,0.08794233202934265,27,,,,,,,,
1e-05,4349,,,,,,,,,,,,,
,4349,0.4829235076904297,3.958449602127075,0.008837444707751274,0.07824111729860306,27,,,,,,,,
,4395,,,,,27,0.37054452300071716,2.591503620147705,0.009866328909993172,0.10152781754732132,,,,
,4395,,,,,27,,,,,0.38486143946647644,2.715780258178711,0.008600186556577682,0.10468321293592453
1e-05,4399,,,,,,,,,,,,,
,4399,0.41695135831832886,3.1655473709106445,0.004859326407313347,0.09553728997707367,28,,,,,,,,
1e-05,4449,,,,,,,,,,,,,
,4449,0.33431005477905273,2.469595193862915,0.006429140456020832,0.08092136681079865,28,,,,,,,,
1e-05,4499,,,,,,,,,,,,,
,4499,0.4273877739906311,3.324284553527832,0.002933177165687084,0.09202617406845093,28,,,,,,,,
1e-05,4549,,,,,,,,,,,,,
,4549,0.5126240253448486,4.039138317108154,0.004663658794015646,0.10404655337333679,28,,,,,,,,
,4552,,,,,28,0.3894141912460327,2.821092128753662,0.010908779688179493,0.09639620780944824,,,,
,4552,,,,,28,,,,,0.38312360644340515,2.731405019760132,0.008896066807210445,0.10108699649572372
1e-05,4599,,,,,,,,,,,,,
,4599,0.36781519651412964,2.371382236480713,0.005350817926228046,0.12532617151737213,29,,,,,,,,
1e-05,4649,,,,,,,,,,,,,
,4649,0.5030815601348877,3.8619112968444824,0.004728387575596571,0.11216200888156891,29,,,,,,,,
1e-05,4699,,,,,,,,,,,,,
,4699,0.3570348024368286,2.290766716003418,0.004483493510633707,0.12347463518381119,29,,,,,,,,
,4709,,,,,29,0.38398703932762146,2.7391600608825684,0.010622538626194,0.09944847971200943,,,,
,4709,,,,,29,,,,,0.37372565269470215,2.640939950942993,0.008659057319164276,0.10097264498472214
