lr-Adam,step,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,epoch,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch,loss_val,pos_val,cell_val,atomic_numbers_val
,1499,0.46672964096069336,3.2983062267303467,0.006762414705008268,0.130136638879776,9,,,,,,,,
5e-06,1549,,,,,,,,,,,,,
,1549,0.49095338582992554,3.2815544605255127,0.00562635064125061,0.1571715772151947,9,,,,,,,,
,1569,,,,,9,,,,,0.4317696690559387,2.9528391361236572,0.0121267419308424,0.12435904890298843
,1569,,,,,9,0.4149087965488434,2.811816453933716,0.01201981958001852,0.1217072606086731,,,,
5e-06,1599,,,,,,,,,,,,,
,1599,0.4217093884944916,2.8639936447143555,0.026236064732074738,0.10907398164272308,10,,,,,,,,
5e-06,1649,,,,,,,,,,,,,
,1649,0.4289582371711731,2.982461929321289,0.006218864116817713,0.12449318915605545,10,,,,,,,,
5e-06,1699,,,,,,,,,,,,,
,1699,0.4600917100906372,3.6799588203430176,0.009521144442260265,0.08257466554641724,10,,,,,,,,
,1726,,,,,10,0.4108887314796448,2.771925687789917,0.012304985895752907,0.12139127403497696,,,,
5e-06,1749,,,,,,,,,,,,,
,1749,0.4220063388347626,2.455965518951416,0.0204215906560421,0.15598821640014648,11,,,,,,,,
5e-06,1799,,,,,,,,,,,,,
,1799,0.43698805570602417,3.165684700012207,0.009394819848239422,0.11102475225925446,11,,,,,,,,
5e-06,1849,,,,,,,,,,,,,
,1849,0.4355865716934204,3.3775811195373535,0.007659142836928368,0.09016932547092438,11,,,,,,,,
,1883,,,,,11,0.4066978394985199,2.743276834487915,0.012626424431800842,0.11974377185106277,,,,
5e-06,1899,,,,,,,,,,,,,
,1899,0.37012606859207153,2.8996052742004395,0.0077342987060546875,0.07243126630783081,12,,,,,,,,
5e-06,1949,,,,,,,,,,,,,
,1949,0.6108604669570923,4.112710952758789,0.017258603125810623,0.18233075737953186,12,,,,,,,,
5e-06,1999,,,,,,,,,,,,,
,1999,0.4182979166507721,3.198923110961914,0.006240802817046642,0.09216479957103729,12,,,,,,,,
,2040,,,,,12,0.42424896359443665,2.91131591796875,0.012835615314543247,0.1202816441655159,,,,
5e-06,2049,,,,,,,,,,,,,
,2049,0.43953633308410645,2.795628547668457,0.007562936749309301,0.15241053700447083,13,,,,,,,,
5e-06,2099,,,,,,,,,,,,,
,2099,0.40997934341430664,2.594677686691284,0.030851658433675766,0.11965988576412201,13,,,,,,,,
5e-06,2149,,,,,,,,,,,,,
,2149,0.4430728554725647,3.0271377563476562,0.0025985953398048878,0.1377604603767395,13,,,,,,,,
,2197,,,,,13,0.41219404339790344,2.8224971294403076,0.010742193087935448,0.11920221894979477,,,,
5e-06,2199,,,,,,,,,,,,,
,2199,0.5273538827896118,3.906909942626953,0.013832123018801212,0.12283080071210861,14,,,,,,,,
5e-06,2249,,,,,,,,,,,,,
,2249,0.4243927299976349,2.9824330806732178,0.014305578544735909,0.11184382438659668,14,,,,,,,,
5e-06,2299,,,,,,,,,,,,,
,2299,0.2444973587989807,1.494199514389038,0.013088191859424114,0.08198922127485275,14,,,,,,,,
5e-06,2349,,,,,,,,,,,,,
,2349,0.4390919804573059,2.900188446044922,0.00597693957388401,0.1430961936712265,14,,,,,,,,
,2354,,,,,14,,,,,0.39929699897766113,2.656792402267456,0.009986408986151218,0.12363145500421524
,2354,,,,,14,0.4212215840816498,2.8850481510162354,0.012369468808174133,0.12034721672534943,,,,
5e-06,2399,,,,,,,,,,,,,
,2399,0.3872746527194977,2.6258046627044678,0.019866960123181343,0.10482721775770187,15,,,,,,,,
5e-06,2449,,,,,,,,,,,,,
,2449,0.4377569258213043,3.117311477661133,0.004991066176444292,0.12103468924760818,15,,,,,,,,
5e-06,2499,,,,,,,,,,,,,
,2499,0.46270304918289185,3.0750699043273926,0.0033026926685124636,0.15189337730407715,15,,,,,,,,
,2511,,,,,15,0.40658602118492126,2.7806293964385986,0.011233501136302948,0.1172894760966301,,,,
5e-06,2549,,,,,,,,,,,,,
,2549,0.3320072293281555,1.894404649734497,0.010961964726448059,0.13160479068756104,16,,,,,,,,
5e-06,2599,,,,,,,,,,,,,
,2599,0.3793081045150757,2.4325742721557617,0.00410362146794796,0.13194701075553894,16,,,,,,,,
5e-06,2649,,,,,,,,,,,,,
,2649,0.38671642541885376,2.7973179817199707,0.017512090504169464,0.08947254717350006,16,,,,,,,,
,2668,,,,,16,0.4103469252586365,2.8064632415771484,0.011616548523306847,0.11808404326438904,,,,
5e-06,2699,,,,,,,,,,,,,
,2699,0.31605392694473267,1.8352246284484863,0.006667264737188816,0.1258642077445984,17,,,,,,,,
5e-06,2749,,,,,,,,,,,,,
,2749,0.3497507572174072,2.3807218074798584,0.014625185169279575,0.09705336391925812,17,,,,,,,,
5e-06,2799,,,,,,,,,,,,,
,2799,0.341018944978714,2.308210611343384,0.021164923906326294,0.08903297781944275,17,,,,,,,,
,2825,,,,,17,0.411575049161911,2.8091490268707275,0.011958061717450619,0.1187019795179367,,,,
5e-06,2849,,,,,,,,,,,,,
,2849,0.5487293004989624,3.6375508308410645,0.00869351252913475,0.17628073692321777,18,,,,,,,,
5e-06,2899,,,,,,,,,,,,,
,2899,0.5209487676620483,3.6193432807922363,0.010060920380055904,0.14895352721214294,18,,,,,,,,
5e-06,2949,,,,,,,,,,,,,
,2949,0.5770934820175171,3.9579665660858154,0.01022546086460352,0.17107141017913818,18,,,,,,,,
,2982,,,,,18,0.42705297470092773,2.9246366024017334,0.015041709877550602,0.11954762041568756,,,,
5e-06,2999,,,,,,,,,,,,,
,2999,0.3492056131362915,2.491899251937866,0.004855556413531303,0.095160111784935,19,,,,,,,,
5e-06,3049,,,,,,,,,,,,,
,3049,0.414550244808197,2.9355416297912598,0.010465189814567566,0.11053083837032318,19,,,,,,,,
5e-06,3099,,,,,,,,,,,,,
,3099,0.4836026430130005,3.2150323390960693,0.01511392928659916,0.14698544144630432,19,,,,,,,,
,3139,,,,,19,,,,,0.4194798767566681,2.77846360206604,0.012930831871926785,0.12870261073112488
,3139,,,,,19,0.4206179678440094,2.8938674926757812,0.013094186782836914,0.11813708394765854,,,,
5e-06,3149,,,,,,,,,,,,,
,3149,0.4334750175476074,2.829493284225464,0.01676742359995842,0.13375826179981232,20,,,,,,,,
5e-06,3199,,,,,,,,,,,,,
,3199,0.5575763583183289,3.987849712371826,0.006421208381652832,0.1523701548576355,20,,,,,,,,
5e-06,3249,,,,,,,,,,,,,
,3249,0.4958195388317108,3.3263063430786133,0.010390554554760456,0.1527983546257019,20,,,,,,,,
,3296,,,,,20,0.41948390007019043,2.8686130046844482,0.011964957229793072,0.12065759301185608,,,,
5e-06,3299,,,,,,,,,,,,,
,3299,0.39406102895736694,2.3114521503448486,0.0055748228915035725,0.15734098851680756,21,,,,,,,,
5e-06,3349,,,,,,,,,,,,,
,3349,0.32732391357421875,2.146267890930176,0.009464898146688938,0.10323221981525421,21,,,,,,,,
5e-06,3399,,,,,,,,,,,,,
,3399,0.4094628095626831,2.575606346130371,0.006358148530125618,0.14554399251937866,21,,,,,,,,
5e-06,3449,,,,,,,,,,,,,
,3449,0.5146418809890747,3.9048283100128174,0.005138255190104246,0.1190207451581955,21,,,,,,,,
,3453,,,,,21,0.41359227895736694,2.8313066959381104,0.012361761182546616,0.11809985339641571,,,,
5e-06,3499,,,,,,,,,,,,,
,3499,0.4858655333518982,3.186237335205078,0.023775171488523483,0.14346663653850555,22,,,,,,,,
5e-06,3549,,,,,,,,,,,,,
,3549,0.3872690796852112,2.392972946166992,0.006438395008444786,0.14153340458869934,22,,,,,,,,
5e-06,3599,,,,,,,,,,,,,
,3599,0.3217902183532715,2.139941692352295,0.008591532707214355,0.09920452535152435,22,,,,,,,,
,3610,,,,,22,0.4082449674606323,2.7831740379333496,0.01194087602198124,0.11798673123121262,,,,
5e-06,3649,,,,,,,,,,,,,
,3649,0.3291526734828949,1.8621556758880615,0.006361441686749458,0.13657565414905548,23,,,,,,,,
5e-06,3699,,,,,,,,,,,,,
,3699,0.51078861951828,3.572098731994629,0.019668735563755035,0.13390998542308807,23,,,,,,,,
5e-06,3749,,,,,,,,,,,,,
,3749,0.30522680282592773,1.9299525022506714,0.00353375356644392,0.1086977943778038,23,,,,,,,,
,3767,,,,,23,0.4088715612888336,2.758429765701294,0.011186439543962479,0.12184205651283264,,,,
5e-06,3799,,,,,,,,,,,,,
,3799,0.36419743299484253,1.9282500743865967,0.01478586159646511,0.15658654272556305,24,,,,,,,,
5e-06,3849,,,,,,,,,,,,,
,3849,0.33389440178871155,2.1753487586975098,0.021973837167024612,0.09438566118478775,24,,,,,,,,
5e-06,3899,,,,,,,,,,,,,
,3899,0.3794664144515991,2.5893161296844482,0.007753393147140741,0.11278142780065536,24,,,,,,,,
,3924,,,,,24,,,,,0.424452543258667,2.8847200870513916,0.01642562448978424,0.11955485492944717
,3924,,,,,24,0.4164247512817383,2.849792242050171,0.01132267527282238,0.12012257426977158,,,,
5e-06,3949,,,,,,,,,,,,,
,3949,0.30358338356018066,1.845929741859436,0.005982695147395134,0.11300770938396454,25,,,,,,,,
5e-06,3999,,,,,,,,,,,,,
,3999,0.47024035453796387,3.2462732791900635,0.011777328327298164,0.13383567333221436,25,,,,,,,,
5e-06,4049,,,,,,,,,,,,,
,4049,0.36106032133102417,2.4438047409057617,0.008333750069141388,0.10834609717130661,25,,,,,,,,
,4081,,,,,25,0.4108821749687195,2.8188953399658203,0.011772586964070797,0.11722011864185333,,,,
5e-06,4099,,,,,,,,,,,,,
,4099,0.33365708589553833,2.572187900543213,0.0032346409279853106,0.07320364564657211,26,,,,,,,,
5e-06,4149,,,,,,,,,,,,,
,4149,0.40984824299812317,2.9329910278320312,0.003445770125836134,0.11310338973999023,26,,,,,,,,
5e-06,4199,,,,,,,,,,,,,
,4199,0.3329237699508667,2.4876463413238525,0.00599661422893405,0.07816250622272491,26,,,,,,,,
,4238,,,,,26,0.41571158170700073,2.895625114440918,0.011313039809465408,0.11483600735664368,,,,
5e-06,4249,,,,,,,,,,,,,
,4249,0.36520057916641235,2.3865277767181396,0.008379754610359669,0.11816802620887756,27,,,,,,,,
5e-06,4299,,,,,,,,,,,,,
,4299,0.4201422333717346,2.7404425144195557,0.026603316888213158,0.11949465423822403,27,,,,,,,,
5e-06,4349,,,,,,,,,,,,,
,4349,0.33079248666763306,2.2377119064331055,0.009325675666332245,0.09769562631845474,27,,,,,,,,
,4395,,,,,27,0.4104088246822357,2.818283796310425,0.011902621015906334,0.11667793244123459,,,,
5e-06,4399,,,,,,,,,,,,,
,4399,0.29286959767341614,2.0418851375579834,0.019879091531038284,0.06880198419094086,28,,,,,,,,
5e-06,4449,,,,,,,,,,,,,
,4449,0.2783854901790619,1.4239904880523682,0.003951217979192734,0.13203522562980652,28,,,,,,,,
5e-06,4499,,,,,,,,,,,,,
,4499,0.4089077115058899,2.7794244289398193,0.006279502063989639,0.12468577921390533,28,,,,,,,,
5e-06,4549,,,,,,,,,,,,,
,4549,0.4132380485534668,2.6281580924987793,0.03676733374595642,0.11365491151809692,28,,,,,,,,
,4552,,,,,28,0.401766836643219,2.7702295780181885,0.011623220518231392,0.11312063038349152,,,,
5e-06,4599,,,,,,,,,,,,,
,4599,0.48955535888671875,3.6970267295837402,0.007002886384725571,0.11284972727298737,29,,,,,,,,
5e-06,4649,,,,,,,,,,,,,
,4649,0.39418157935142517,2.204235076904297,0.00701581034809351,0.1667422354221344,29,,,,,,,,
5e-06,4699,,,,,,,,,,,,,
,4699,0.5118221640586853,3.698820114135742,0.01411497499793768,0.12782518565654755,29,,,,,,,,
,4709,,,,,29,,,,,0.408791720867157,2.7854061126708984,0.012151741422712803,0.11809934675693512
,4709,,,,,29,0.41343027353286743,2.8367438316345215,0.011931713670492172,0.1178240105509758,,,,
5e-06,4749,,,,,,,,,,,,,
,4749,0.30128371715545654,1.8938624858856201,0.01742800883948803,0.09446945786476135,30,,,,,,,,
5e-06,4799,,,,,,,,,,,,,
,4799,0.36374402046203613,2.315908432006836,0.0019515808671712875,0.1302015781402588,30,,,,,,,,
5e-06,4849,,,,,,,,,,,,,
,4849,0.39677464962005615,2.651153564453125,0.005181308835744858,0.12647800147533417,30,,,,,,,,
,4866,,,,,30,0.39530086517333984,2.706127643585205,0.01013906393200159,0.11454902589321136,,,,
5e-06,4899,,,,,,,,,,,,,
,4899,0.41656970977783203,2.885040760040283,0.01403319463133812,0.11403243988752365,31,,,,,,,,
5e-06,4949,,,,,,,,,,,,,
,4949,0.35309600830078125,2.283740520477295,0.0038487727288156748,0.12087321281433105,31,,,,,,,,
5e-06,4999,,,,,,,,,,,,,
,4999,0.36381351947784424,2.1642959117889404,0.002794399857521057,0.14458951354026794,31,,,,,,,,
,5023,,,,,31,0.4070141613483429,2.8011298179626465,0.01145929004997015,0.11544203013181686,,,,
5e-06,5049,,,,,,,,,,,,,
,5049,0.3323683440685272,2.2051587104797363,0.00807272084057331,0.10377977043390274,32,,,,,,,,
5e-06,5099,,,,,,,,,,,,,
,5099,0.4520455598831177,3.586566209793091,0.01751791313290596,0.07587099075317383,32,,,,,,,,
5e-06,5149,,,,,,,,,,,,,
,5149,0.37065988779067993,2.627408981323242,0.008040500804781914,0.0998784601688385,32,,,,,,,,
,5180,,,,,32,0.4049969017505646,2.753026008605957,0.012296006083488464,0.11739827692508698,,,,
5e-06,5199,,,,,,,,,,,,,
,5199,0.3168596029281616,2.1474595069885254,0.0035087529104202986,0.09860486537218094,33,,,,,,,,
5e-06,5249,,,,,,,,,,,,,
,5249,0.366705060005188,2.6210689544677734,0.005732645280659199,0.09886550903320312,33,,,,,,,,
5e-06,5299,,,,,,,,,,,,,
,5299,0.31387776136398315,2.1473989486694336,0.008785393089056015,0.09035245329141617,33,,,,,,,,
,5337,,,,,33,0.40470021963119507,2.782440185546875,0.012107213959097862,0.11434897780418396,,,,
5e-06,5349,,,,,,,,,,,,,
,5349,0.3211190104484558,2.262418508529663,0.005012281239032745,0.08986486494541168,34,,,,,,,,
5e-06,5399,,,,,,,,,,,,,
,5399,0.39112135767936707,2.7268362045288086,0.0064996229484677315,0.11193810403347015,34,,,,,,,,
5e-06,5449,,,,,,,,,,,,,
,5449,0.4957965016365051,3.149381399154663,0.06676062941551208,0.11409775167703629,34,,,,,,,,
,5494,,,,,34,,,,,0.4109755754470825,2.770829200744629,0.012680982239544392,0.12121168524026871
,5494,,,,,34,0.4125872552394867,2.8200643062591553,0.0136689068749547,0.11691199988126755,,,,
5e-06,5499,,,,,,,,,,,,,
,5499,0.4187725782394409,3.0282251834869385,0.00927971675992012,0.10667034983634949,35,,,,,,,,
5e-06,5549,,,,,,,,,,,,,
,5549,0.41789066791534424,3.1449790000915527,0.017409320920705795,0.08598344027996063,35,,,,,,,,
5e-06,5599,,,,,,,,,,,,,
,5599,0.3515646457672119,1.9936213493347168,0.010172607377171516,0.14202989637851715,35,,,,,,,,
5e-06,5649,,,,,,,,,,,,,
,5649,0.45542871952056885,3.11893367767334,0.014084121212363243,0.12945124506950378,35,,,,,,,,
,5651,,,,,35,0.409121572971344,2.7947287559509277,0.012587492354214191,0.11706120520830154,,,,
5e-06,5699,,,,,,,,,,,,,
,5699,0.25950127840042114,1.5437304973602295,0.005243244580924511,0.09988497197628021,36,,,,,,,,
5e-06,5749,,,,,,,,,,,,,
,5749,0.23323917388916016,1.2989956140518188,0.006029301322996616,0.09731030464172363,36,,,,,,,,
5e-06,5799,,,,,,,,,,,,,
,5799,0.4678727090358734,3.144577980041504,0.003992287442088127,0.14942264556884766,36,,,,,,,,
,5808,,,,,36,0.4077949523925781,2.7856667041778564,0.012069979682564735,0.11715839803218842,,,,
5e-06,5849,,,,,,,,,,,,,
,5849,0.4726051390171051,3.5817477703094482,0.005971637554466724,0.10845872014760971,37,,,,,,,,
5e-06,5899,,,,,,,,,,,,,
,5899,0.5880939364433289,4.798183441162109,0.01816239207983017,0.09011323750019073,37,,,,,,,,
5e-06,5949,,,,,,,,,,,,,
,5949,0.4198188781738281,2.5254673957824707,0.021955445408821106,0.1453166902065277,37,,,,,,,,
,5965,,,,,37,0.40287452936172485,2.7568774223327637,0.012393327429890633,0.11479353159666061,,,,
5e-06,5999,,,,,,,,,,,,,
,5999,0.33751416206359863,2.291327714920044,0.010975407436490059,0.09740595519542694,38,,,,,,,,
5e-06,6049,,,,,,,,,,,,,
,6049,0.331576943397522,1.6743227243423462,0.008166465908288956,0.15597820281982422,38,,,,,,,,
5e-06,6099,,,,,,,,,,,,,
,6099,0.47979825735092163,3.490877628326416,0.0034344398882240057,0.12727609276771545,38,,,,,,,,
,6122,,,,,38,0.4058207869529724,2.737891912460327,0.011983438394963741,0.12004823982715607,,,,
5e-06,6149,,,,,,,,,,,,,
,6149,0.33827462792396545,2.2954649925231934,0.010275321081280708,0.09845280647277832,39,,,,,,,,
5e-06,6199,,,,,,,,,,,,,
,6199,0.4038164019584656,2.596407413482666,0.024992946535348892,0.11918270587921143,39,,,,,,,,
5e-06,6249,,,,,,,,,,,,,
,6249,0.3410794734954834,2.2349421977996826,0.007058074697852135,0.1105271577835083,39,,,,,,,,
,6279,,,,,39,,,,,0.4122852087020874,2.835949659347534,0.011718463152647018,0.11697182059288025
,6279,,,,,39,0.40742772817611694,2.7917935848236084,0.011332636699080467,0.11691567301750183,,,,
5e-06,6299,,,,,,,,,,,,,
,6299,0.348922997713089,2.329524278640747,0.01268397830426693,0.10328660160303116,40,,,,,,,,
5e-06,6349,,,,,,,,,,,,,
,6349,0.4152489900588989,2.601517677307129,0.01558387279510498,0.13951332867145538,40,,,,,,,,
5e-06,6399,,,,,,,,,,,,,
,6399,0.47435998916625977,3.3024308681488037,0.013342069461941719,0.1307748258113861,40,,,,,,,,
,6436,,,,,40,0.4124385714530945,2.827822685241699,0.01320017408579588,0.11645615100860596,,,,
5e-06,6449,,,,,,,,,,,,,
,6449,0.45646995306015015,3.2409067153930664,0.017316771671175957,0.11506246775388718,41,,,,,,,,
5e-06,6499,,,,,,,,,,,,,
,6499,0.33309823274612427,1.9767441749572754,0.004035844001919031,0.13138794898986816,41,,,,,,,,
5e-06,6549,,,,,,,,,,,,,
,6549,0.27774930000305176,1.9075322151184082,0.005894619505852461,0.0811014473438263,41,,,,,,,,
,6593,,,,,41,0.4109566807746887,2.8170559406280518,0.013037814758718014,0.11621341854333878,,,,
5e-06,6599,,,,,,,,,,,,,
,6599,0.3342551589012146,1.5046237707138062,0.0025521244388073683,0.18124064803123474,42,,,,,,,,
5e-06,6649,,,,,,,,,,,,,
,6649,0.25016993284225464,1.531449794769287,0.0049958787858486176,0.09202907979488373,42,,,,,,,,
5e-06,6699,,,,,,,,,,,,,
,6699,0.47177883982658386,3.409306764602661,0.005816331133246422,0.12503179907798767,42,,,,,,,,
5e-06,6749,,,,,,,,,,,,,
,6749,0.4568728506565094,2.766030788421631,0.013591831550002098,0.16667792201042175,42,,,,,,,,
,6750,,,,,42,0.3998578190803528,2.72627329826355,0.01051616482436657,0.11671432852745056,,,,
5e-06,6799,,,,,,,,,,,,,
,6799,0.4473334550857544,2.7166571617126465,0.06456358730792999,0.11110417544841766,43,,,,,,,,
5e-06,6849,,,,,,,,,,,,,
,6849,0.5275705456733704,3.042175054550171,0.05513874441385269,0.16821429133415222,43,,,,,,,,
5e-06,6899,,,,,,,,,,,,,
,6899,0.34368887543678284,2.1463208198547363,0.0032447711564600468,0.12581202387809753,43,,,,,,,,
,6907,,,,,43,0.4078630208969116,2.7950758934020996,0.011227884329855442,0.11712745577096939,,,,
5e-06,6949,,,,,,,,,,,,,
,6949,0.48945873975753784,3.1906254291534424,0.005481164436787367,0.16491501033306122,44,,,,,,,,
5e-06,6999,,,,,,,,,,,,,
,6999,0.3886285126209259,2.400925636291504,0.018770741298794746,0.12976518273353577,44,,,,,,,,
5e-06,7049,,,,,,,,,,,,,
,7049,0.36160439252853394,2.5634799003601074,0.006161322817206383,0.09909506142139435,44,,,,,,,,
,7064,,,,,44,,,,,0.4171827733516693,2.9390814304351807,0.013735977932810783,0.10953859239816666
,7064,,,,,44,0.4042050242424011,2.78511905670166,0.011539979837834835,0.1141531765460968,,,,
5e-06,7099,,,,,,,,,,,,,
,7099,0.45211008191108704,3.178441047668457,0.0208020880818367,0.1134638860821724,45,,,,,,,,
5e-06,7149,,,,,,,,,,,,,
,7149,0.4461889863014221,3.039026975631714,0.013141896575689316,0.1291443556547165,45,,,,,,,,
5e-06,7199,,,,,,,,,,,,,
,7199,0.32696083188056946,2.216705322265625,0.006805947050452232,0.0984843447804451,45,,,,,,,,
,7221,,,,,45,0.41074100136756897,2.8555073738098145,0.009833797812461853,0.1153564602136612,,,,
5e-06,7249,,,,,,,,,,,,,
,7249,0.3799537718296051,2.042860746383667,0.010226961225271225,0.16544073820114136,46,,,,,,,,
5e-06,7299,,,,,,,,,,,,,
,7299,0.40681931376457214,2.653412103652954,0.008942650631070137,0.13253545761108398,46,,,,,,,,
5e-06,7349,,,,,,,,,,,,,
,7349,0.5624899864196777,4.510708332061768,0.013721051625907421,0.09769810736179352,46,,,,,,,,
,7378,,,,,46,0.4181492328643799,2.8906185626983643,0.012749223969876766,0.11633829027414322,,,,
5e-06,7399,,,,,,,,,,,,,
,7399,0.5507380366325378,3.6506786346435547,0.046631526201963425,0.13903866708278656,47,,,,,,,,
5e-06,7449,,,,,,,,,,,,,
,7449,0.39699751138687134,2.5465269088745117,0.015912678092718124,0.1264321208000183,47,,,,,,,,
5e-06,7499,,,,,,,,,,,,,
,7499,0.3121863007545471,1.9769052267074585,0.009500276297330856,0.10499553382396698,47,,,,,,,,
,7535,,,,,47,0.4078177809715271,2.784146785736084,0.012783344835042953,0.11661973595619202,,,,
5e-06,7549,,,,,,,,,,,,,
,7549,0.45244666934013367,3.310486316680908,0.004395495634526014,0.11700250208377838,48,,,,,,,,
5e-06,7599,,,,,,,,,,,,,
,7599,0.5701637268066406,4.414603233337402,0.005492410622537136,0.12321100383996964,48,,,,,,,,
5e-06,7649,,,,,,,,,,,,,
,7649,0.3629166781902313,2.0804975032806396,0.020397009328007698,0.1344698965549469,48,,,,,,,,
,7692,,,,,48,0.4136156737804413,2.851604461669922,0.011947634629905224,0.11650752276182175,,,,
5e-06,7699,,,,,,,,,,,,,
,7699,0.37516501545906067,2.498145580291748,0.005365690216422081,0.11998478323221207,49,,,,,,,,
5e-06,7749,,,,,,,,,,,,,
,7749,0.5250006914138794,3.642334461212158,0.017138145864009857,0.14362908899784088,49,,,,,,,,
