loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch,epoch,step,lr-Adam,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,loss_val,pos_val,cell_val,atomic_numbers_val
2.7090072631835938,20.824621200561523,0.1356991082429886,0.49084582924842834,0,37,,,,,,,,,
,,,,,49,5e-06,,,,,,,,
,,,,1,49,,1.7781118154525757,17.18189239501953,0.037769876420497894,0.02215273305773735,,,,
2.5316200256347656,20.879423141479492,0.0669214054942131,0.3767562806606293,1,75,,,,,,,,,
,,,,,99,5e-06,,,,,,,,
,,,,2,99,,4.023542404174805,30.49690818786621,0.026211464777588844,0.9476398229598999,,,,
2.393129825592041,18.34290885925293,0.09541156142950058,0.46342697739601135,2,113,,,,,,,,,
,,,,,149,5e-06,,,,,,,,
,,,,3,149,,0.4821781516075134,0.393373966217041,0.042275235056877136,0.4005655348300934,,,,
2.110980272293091,16.4796085357666,0.06312265247106552,0.3998965322971344,3,151,,,,,,,,,
,,,,4,189,,,,,,1.5009249448776245,12.352004051208496,0.05088276416063309,0.21484197676181793
2.5281407833099365,20.403383255004883,0.07321034371852875,0.41459202766418457,4,189,,,,,,,,,
,,,,,199,5e-06,,,,,,,,
,,,,5,199,,2.363224506378174,18.539772033691406,0.03935037553310394,0.4698968529701233,,,,
2.316149950027466,18.960756301879883,0.08149109780788422,0.33858296275138855,5,227,,,,,,,,,
,,,,,249,5e-06,,,,,,,,
,,,,6,249,,1.1792794466018677,7.1118316650390625,0.028754469007253647,0.4393417239189148,,,,
2.099334239959717,17.538217544555664,0.07215643674135208,0.27335605025291443,6,265,,,,,,,,,
,,,,,299,5e-06,,,,,,,,
,,,,7,299,,1.1272927522659302,4.168941020965576,0.014690553769469261,0.6957080364227295,,,,
1.7328646183013916,13.316831588745117,0.05585438385605812,0.3453272879123688,7,303,,,,,,,,,
2.0803749561309814,16.411211013793945,0.10168478637933731,0.3375689387321472,8,341,,,,,,,,,
,,,,,349,5e-06,,,,,,,,
,,,,9,349,,3.4648008346557617,22.771604537963867,0.2576884627342224,0.9299522042274475,,,,
,,,,9,379,,,,,,1.462776780128479,11.620275497436523,0.040111854672431946,0.26063743233680725
1.9276251792907715,15.433304786682129,0.05641690641641617,0.32787781953811646,9,379,,,,,,,,,
,,,,,399,5e-06,,,,,,,,
,,,,10,399,,1.7688932418823242,12.453790664672852,0.029134269803762436,0.4943799376487732,,,,
1.7359366416931152,13.238819122314453,0.07106473296880722,0.3409903645515442,10,417,,,,,,,,,
,,,,,449,5e-06,,,,,,,,
,,,,11,449,,0.2580270767211914,0.37725892663002014,0.007610791362822056,0.21269039809703827,,,,
1.9171158075332642,16.021892547607422,0.046010758727788925,0.2689158618450165,11,455,,,,,,,,,
1.9673867225646973,15.922268867492676,0.0573199987411499,0.31784021854400635,12,493,,,,,,,,,
,,,,,499,5e-06,,,,,,,,
,,,,13,499,,1.6593867540359497,15.005942344665527,0.01041395589709282,0.14837852120399475,,,,
1.7581048011779785,13.804271697998047,0.0891745388507843,0.2885031998157501,13,531,,,,,,,,,
,,,,,549,5e-06,,,,,,,,
,,,,14,549,,2.4880716800689697,21.497163772583008,0.06304173916578293,0.27531352639198303,,,,
,,,,14,569,,,,,,1.3645292520523071,10.462409019470215,0.039922378957271576,0.2783658802509308
2.09311842918396,17.364425659179688,0.057732194662094116,0.29894354939460754,14,569,,,,,,,,,
,,,,,599,5e-06,,,,,,,,
,,,,15,599,,0.1503598392009735,0.657384991645813,0.001521838246844709,0.08309949934482574,,,,
2.154035806655884,18.102554321289062,0.048399146646261215,0.29538166522979736,15,607,,,,,,,,,
2.15745210647583,18.480443954467773,0.04191068932414055,0.26749664545059204,16,645,,,,,,,,,
,,,,,649,5e-06,,,,,,,,
,,,,17,649,,0.3092089891433716,2.8102498054504395,0.009559745900332928,0.018624261021614075,,,,
1.8876733779907227,15.974956512451172,0.03923504799604416,0.25094273686408997,17,683,,,,,,,,,
,,,,,699,5e-06,,,,,,,,
,,,,18,699,,1.7818293571472168,16.494831085205078,0.057199202477931976,0.07514696568250656,,,,
1.8091906309127808,14.537114143371582,0.05144673213362694,0.30403247475624084,18,721,,,,,,,,,
,,,,,749,5e-06,,,,,,,,
,,,,19,749,,0.4680402874946594,1.0396243333816528,0.025037605315446854,0.33904024958610535,,,,
,,,,19,759,,,,,,1.5156384706497192,12.460297584533691,0.035129010677337646,0.23447975516319275
1.7561419010162354,14.412952423095703,0.06275250762701035,0.25209417939186096,19,759,,,,,,,,,
1.7428946495056152,14.371053695678711,0.04619529843330383,0.25959405303001404,20,797,,,,,,,,,
,,,,,799,5e-06,,,,,,,,
,,,,21,799,,0.6708335876464844,0.0033705078531056643,0.0012949318625032902,0.6692015528678894,,,,
1.8369683027267456,15.590741157531738,0.05955030396580696,0.21834377944469452,21,835,,,,,,,,,
,,,,,849,5e-06,,,,,,,,
,,,,22,849,,1.0125001668930054,9.767096519470215,0.02468712627887726,0.011103419587016106,,,,
1.9126933813095093,16.116201400756836,0.045119769871234894,0.255953311920166,22,873,,,,,,,,,
,,,,,899,5e-06,,,,,,,,
,,,,23,899,,0.7900871634483337,6.4455389976501465,0.011147160083055496,0.13438604772090912,,,,
1.7810945510864258,15.130152702331543,0.0499238595366478,0.21815519034862518,23,911,,,,,,,,,
,,,,,949,5e-06,,,,,,,,
,,,,24,949,,3.597400188446045,32.508365631103516,0.10519611835479736,0.24136701226234436,,,,
,,,,24,949,,,,,,1.7429652214050293,15.435487747192383,0.037052955478429794,0.16236338019371033
1.6495742797851562,13.603384017944336,0.06158270314335823,0.22765345871448517,24,949,,,,,,,,,
1.827143669128418,15.6979341506958,0.052866771817207336,0.20448295772075653,25,987,,,,,,,,,
,,,,,999,5e-06,,,,,,,,
,,,,26,999,,3.297790765762329,31.039077758789062,0.08108564466238022,0.1127973198890686,,,,
1.7320464849472046,14.938713073730469,0.04094042256474495,0.1972343772649765,26,1025,,,,,,,,,
,,,,,1049,5e-06,,,,,,,,
,,,,27,1049,,1.6740210056304932,12.631860733032227,0.02658330649137497,0.3842516839504242,,,,
