lr-Adam,step,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,epoch,loss_val,pos_val,cell_val,atomic_numbers_val,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch,,,loss_train_epoch,loss_val
,5291,,,,,35,,,,,0.4022575616836548,2.7872519493103027,0.012359293177723885,0.11117320507764816,,,,
0.0001,5299,,,,,,,,,,,,,,,,,
,5299,0.4104021191596985,2.8200430870056152,0.005719402,0.12267836928367615,36,,,,,,,,,,,,
0.0001,5349,,,,,,,,,,,,,,,,,
,5349,0.4767703115940094,3.564420223236084,0.012289512902498245,0.1080387607216835,36,,,,,,,,,,,,
0.0001,5399,,,,,,,,,,,,,,,,,
,5399,0.5947026014328003,4.712594985961914,0.004767418,0.11867564916610718,36,,,,,,,,,,,,
,5438,,,,,36,0.41129642724990845,2.9007139205932617,0.009018426,0.11220671981573105,,,,,,,,
,5438,,,,,36,,,,,0.41595587134361267,2.873729705810547,0.014005278,0.11457750201225281,,,,
0.0001,5449,,,,,,,,,,,,,,,,,
,5449,0.34725263714790344,2.5526294708251953,0.009107907,0.082881778,37,,,,,,,,,,,,
0.0001,5499,,,,,,,,,,,,,,,,,
,5499,0.3636954724788666,2.6817479133605957,0.006386683,0.089134,37,,,,,,,,,,,,
0.0001,5549,,,,,,,,,,,,,,,,,
,5549,0.4203658998012543,3.4891855716705322,0.007340951,0.064106368,37,,,,,,,,,,,,
,5585,,,,,37,0.41026440262794495,2.872786283493042,0.010412929579615593,0.1125727966427803,,,,,,,,
,5585,,,,,37,,,,,0.39497798681259155,2.730553150177002,0.011161972768604755,0.11076069623231888,,,,
0.0001,5599,,,,,,,,,,,,,,,,,
,5599,0.46549955010414124,2.8949151039123535,0.021892268,0.15411576628684998,38,,,,,,,,,,,,
0.0001,5649,,,,,,,,,,,,,,,,,
,5649,0.3264867067337036,2.0592987537384033,0.022522252053022385,0.098034561,38,,,,,,,,,,,,
0.0001,5699,,,,,,,,,,,,,,,,,
,5699,0.40642935037612915,2.4909605979919434,0.020627250894904137,0.13670605421066284,38,,,,,,,,,,,,
,5732,,,,,38,0.40827882289886475,2.8198132514953613,0.01266856,0.11362892389297485,,,,,,,,
,5732,,,,,38,,,,,0.40774810314178467,2.8042054176330566,0.013507343828678131,0.11382005363702774,,,,
0.0001,5749,,,,,,,,,,,,,,,,,
,5749,0.41016942262649536,2.9268903732299805,0.009465853,0.1080145388841629,39,,,,,,,,,,,,
0.0001,5799,,,,,,,,,,,,,,,,,
,5799,0.41831472516059875,3.5356149673461914,0.006572273,0.058180936,39,,,,,,,,,,,,
0.0001,5849,,,,,,,,,,,,,,,,,
,5849,0.47523725032806396,3.1948909759521484,0.013506853953003883,0.14224129915237427,39,,,,,,,,,,,,
,5879,,,,,39,0.40252652764320374,2.800171375274658,0.009316033,0.11319331079721451,,,,,,,,
,5879,,,,,39,,,,,0.41449615359306335,2.906602382659912,0.011727334,0.11210855096578598,,,,
0.0001,5899,,,,,,,,,,,,,,,,,
,5899,0.2935871481895447,1.9546806812286377,0.003676672,0.094442405,40,,,,,,,,,,,,
0.0001,5949,,,,,,,,,,,,,,,,,
,5949,0.4259841740131378,3.0104384422302246,0.006969785,0.11797051876783371,40,,,,,,,,,,,,
0.0001,5999,,,,,,,,,,,,,,,,,
,5999,0.5623090863227844,3.8688297271728516,0.044851232,0.13057485222816467,40,,,,,,,,,,,,
,6026,,,,,40,0.38434889912605286,2.5975799560546875,0.009642409,0.11494848132133484,,,,,,,,
,6026,,,,,40,,,,,0.41859087347984314,2.917370319366455,0.011913125403225422,0.11494065076112747,,,,
0.0001,6049,,,,,,,,,,,,,,,,,
,6049,0.4450657367706299,2.9654769897460938,0.012227686122059822,0.13629037141799927,41,,,,,,,,,,,,
0.0001,6099,,,,,,,,,,,,,,,,,
,6099,0.45076555013656616,2.932605504989624,0.004431162,0.15307384729385376,41,,,,,,,,,,,,
0.0001,6149,,,,,,,,,,,,,,,,,
,6149,0.3710348606109619,2.678698778152466,0.007462539,0.095702417,41,,,,,,,,,,,,
,6173,,,,,41,0.4109450876712799,2.8695671558380127,0.010729948058724403,0.11325842142105103,,,,,,,,
,6173,,,,,41,,,,,0.4079063832759857,2.855295419692993,0.010752797,0.11162406206130981,,,,
0.0001,6199,,,,,,,,,,,,,,,,,
,6199,0.332984984,1.987172245979309,0.006589686,0.1276780515909195,42,,,,,,,,,,,,
0.0001,6249,,,,,,,,,,,,,,,,,
,6249,0.4178121089935303,3.053901195526123,0.009445282,0.1029767245054245,42,,,,,,,,,,,,
0.0001,6299,,,,,,,,,,,,,,,,,
,6299,0.39627426862716675,2.7921030521392822,0.004827844,0.11223609745502472,42,,,,,,,,,,,,
,6320,,,,,42,0.4141412675380707,2.9452080726623535,0.012256920337677002,0.10736358165740967,,,,,,,,
,6320,,,,,42,,,,,0.4131091237068176,2.921379327774048,0.010089912,0.11088132113218307,,,,
0.0001,6349,,,,,,,,,,,,,,,,,
,6349,0.39005613327026367,2.879861354827881,0.006785502,0.095284507,43,,,,,,,,,,,,
0.0001,6399,,,,,,,,,,,,,,,,,
,6399,0.6257715821266174,4.464663505554199,0.042839773,0.13646546006202698,43,,,,,,,,,,,,
0.0001,6449,,,,,,,,,,,,,,,,,
,6449,0.6026397943496704,4.679169178009033,0.006889207,0.12783366441726685,43,,,,,,,,,,,,
,6467,,,,,43,0.4153636693954468,2.898460865020752,0.013457032851874828,0.11206050217151642,,,,,,,,
,6467,,,,,43,,,,,0.40399011969566345,2.830477476119995,0.010189299,0.11075293272733688,,,,
0.0001,6499,,,,,,,,,,,,,,,,,
,6499,0.3304823338985443,2.677903652191162,0.002531975,0.060159978,44,,,,,,,,,,,,
0.0001,6549,,,,,,,,,,,,,,,,,
,6549,0.4350506067276001,3.3107049465179443,0.015025351196527481,0.088954747,44,,,,,,,,,,,,
0.0001,6599,,,,,,,,,,,,,,,,,
,6599,0.4259825050830841,3.022843122,0.022226735949516296,0.10147147625684738,44,,,,,,,,,,,,
,6614,,,,,44,0.3997722566127777,2.742915391921997,0.008472524,0.11700824648141861,,,,,,,,
,6614,,,,,44,,,,,0.40627992153167725,2.8526039123535156,0.011593475937843323,0.1094261035323143,,,,
0.0001,6649,,,,,,,,,,,,,,,,,
,6649,0.3631518483161926,2.603513002,0.004997423,0.097803101,45,,,,,,,,,,,,
0.0001,6699,,,,,,,,,,,,,,,,,
,6699,0.5110682845115662,3.422910213470459,0.066678204,0.10209907591342926,45,,,,,,,,,,,,
0.0001,6749,,,,,,,,,,,,,,,,,
,6749,0.4005792737007141,2.847766876220703,0.003397812,0.11240477114915848,45,,,,,,,,,,,,
,6761,,,,,45,0.41645994782447815,2.9302468299865723,0.011164751835167408,0.11227045953273773,,,,,,,,
,6761,,,,,45,,,,,0.4034203290939331,2.839743137359619,0.009656844,0.10978930443525314,,,,
0.0001,6799,,,,,,,,,,,,,,,,,
,6799,0.4528917670249939,3.2913894653320312,0.010501301847398281,0.11325155198574066,46,,,,,,,,,,,,
0.0001,6849,,,,,,,,,,,,,,,,,
,6849,0.4665413498878479,3.3934195041656494,0.008830662,0.11836874485015869,46,,,,,,,,,,,,
0.0001,6899,,,,,,,,,,,,,,,,,
,6899,0.3040197491645813,1.6077616214752197,0.004827998,0.13841557502746582,46,,,,,,,,,,,,
,6908,,,,,46,0.4071536064147949,2.754042863845825,0.016374779865145683,0.11537452042102814,,,,,,,,
,6908,,,,,46,,,,,0.40682515501976013,2.8382956981658936,0.012115143239498138,0.11088050156831741,,,,
0.0001,6949,,,,,,,,,,,,,,,,,
,6949,0.30107492208480835,1.8365814685821533,0.003629743,0.11378702521324158,47,,,,,,,,,,,,
0.0001,6999,,,,,,,,,,,,,,,,,
,6999,0.35091546177864075,2.328073501586914,0.007665991,0.11044211685657501,47,,,,,,,,,,,,
0.0001,7049,,,,,,,,,,,,,,,,,
,7049,0.301350474,1.9576842784881592,0.004669476,0.10091257095336914,47,,,,,,,,,,,,
,7055,,,,,47,0.40809887647628784,2.8723206520080566,0.010978869162499905,0.10988792777061462,,,,,,,,
,7055,,,,,47,,,,,0.4042283892631531,2.8318567276000977,0.009944582,0.11109809577465057,,,,
0.0001,7099,,,,,,,,,,,,,,,,,
,7099,0.4123729467391968,3.1172776222229004,0.015503840520977974,0.085141346,48,,,,,,,,,,,,
0.0001,7149,,,,,,,,,,,,,,,,,
,7149,0.4784470200538635,3.653397560119629,0.008970881,0.1041364073753357,48,,,,,,,,,,,,
0.0001,7199,,,,,,,,,,,,,,,,,
,7199,0.5400876998901367,4.290348052978516,0.017066240310668945,0.093986645,48,,,,,,,,,,,,
,7202,,,,,48,0.4190943241119385,2.963364601135254,0.014192383,0.10856540501117706,,,,,,,,
,7202,,,,,48,,,,,0.4074965715408325,2.8541531562805176,0.010341696441173553,0.1117396429181099,,,,
0.0001,7249,,,,,,,,,,,,,,,,,
,7249,0.46238836646080017,3.648899555206299,0.015921950340270996,0.081576481,49,,,,,,,,,,,,
0.0001,7299,,,,,,,,,,,,,,,,,
,7299,0.4862686097621918,3.246518373,0.0062649,0.15535183250904083,49,,,,,,,,,,,,
0.0001,7349,,,,,,,,,,,,,,,,,
,7349,0.2577575743198395,2.1393561363220215,0.004232841,0.039589114,49,,,,,,,,,,,,
,7349,,,,,49,0.41158193349838257,2.844515323638916,0.010065923444926739,0.11706449091434479,,,,,,,,
,7349,,,,,49,,,,,0.4101884067058563,2.917238235473633,0.00942877,0.109035924,,,,
0.0001,7399,,,,,,,,,,,,,,,,,
,7399,0.4507942199707031,2.9316656589508057,0.006806675,0.15082097053527832,50,,,,,,,,,,,,
0.0001,7449,,,,,,,,,,,,,,,,,
,7449,0.5091828107833862,3.926797389984131,0.022078894078731537,0.094424173,50,,,,,,,,,,,,
,7496,,,,,50,0.4248504936695099,2.9870781898498535,0.011699717491865158,0.11444292962551117,,,,,,,,
,7496,,,,,50,,,,,0.41797560453414917,2.933354139328003,0.010809028521180153,0.11383119225502014,,,,
0.0001,7499,,,,,,,,,,,,,,,,,
,7499,0.3879185914993286,2.2956647872924805,0.024010587483644485,0.1343415230512619,51,,,,,,,,,,,,
0.0001,7549,,,,,,,,,,,,,,,,,
,7549,0.36157751083374023,2.919879913330078,0.003632821,0.06595666,51,,,,,,,,,,,,
0.0001,7599,,,,,,,,,,,,,,,,,
,7599,0.3525657653808594,2.433392048,0.014866925776004791,0.094359636,51,,,,,,,,,,,,
,7643,,,,,51,0.4152470827102661,2.912235736846924,0.011479404,0.11254402995109558,,,,,,,,
,7643,,,,,51,,,,,0.40295907855033875,2.767645835876465,0.012055004946887493,0.11413948237895966,,,,
0.0001,7649,,,,,,,,,,,,,,,,,
,7649,0.4435914158821106,3.0121655464172363,0.026252216,0.11612264066934586,52,,,,,,,,,,,,
0.0001,7699,,,,,,,,,,,,,,,,,
,7699,0.3828940987586975,2.86863637,0.005791581,0.090238914,52,,,,,,,,,,,,
0.0001,7749,,,,,,,,,,,,,,,,,
,7749,0.4589046835899353,3.693328619003296,0.013584700413048267,0.075987145,52,,,,,,,,,,,,
,7790,,,,,52,0.38677120208740234,2.6849582195281982,0.010296518914401531,0.10797888040542603,,,,,,,,
,7790,,,,,52,,,,,0.39538854360580444,2.7727386951446533,0.009414557,0.10870017856359482,,,,
0.0001,7799,,,,,,,,,,,,,,,,,
,7799,0.4784020781517029,3.401367664337158,0.037173528,0.10109177976846695,53,,,,,,,,,,,,
0.0001,7849,,,,,,,,,,,,,,,,,
,7849,0.43428340554237366,3.3272242546081543,0.004875175,0.096685812,53,,,,,,,,,,,,
0.0001,7899,,,,,,,,,,,,,,,,,
,7899,0.35420480370521545,2.2433969974517822,0.006764357,0.12310074269771576,53,,,,,,,,,,,,
,7937,,,,,53,0.4013831615447998,2.832557439804077,0.009547149,0.10858031362295151,,,,,,,,
,7937,,,,,53,,,,,0.3977375626564026,2.763575792312622,0.009924864,0.11145492643117905,,,,
0.0001,7949,,,,,,,,,,,,,,,,,
,7949,0.48599332571029663,3.506707191467285,0.008648396,0.12667420506477356,54,,,,,,,,,,,,
0.0001,7999,,,,,,,,,,,,,,,,,
,7999,0.40582549571990967,2.843158721923828,0.013036848977208138,0.10847274959087372,54,,,,,,,,,,,,
0.0001,8049,,,,,,,,,,,,,,,,,
,8049,0.4112338423728943,2.9803218841552734,0.006134151,0.10706751048564911,54,,,,,,,,,,,,
,8084,,,,,54,0.42943528294563293,3.0115773677825928,0.011696605943143368,0.11658082157373428,,,,,,,,
,8084,,,,,54,,,,,0.403630793,2.8376729488372803,0.010001559741795063,0.10986204445362091,,,,
0.0001,8099,,,,,,,,,,,,,,,,,
,8099,0.34560278058052063,2.145590305328369,0.006241602,0.1248021274805069,55,,,,,,,,,,,,
0.0001,8149,,,,,,,,,,,,,,,,,
,8149,0.3302304744720459,2.1615824699401855,0.008909252,0.10516300052404404,55,,,,,,,,,,,,
0.0001,8199,,,,,,,,,,,,,,,,,
,8199,0.5329536199569702,4.038097381591797,0.012069767341017723,0.11707401275634766,55,,,,,,,,,,,,
,8231,,,,,55,0.42399826645851135,2.970536708831787,0.009949709,0.11699488013982773,,,,,,,,
,8231,,,,,55,,,,,0.40068289637565613,2.782317876815796,0.011370540596544743,0.1110805943608284,,,,
0.0001,8249,,,,,,,,,,,,,,,,,
,8249,0.5229938626289368,4.164404392242432,0.008903915,0.097649463,56,,,,,,,,,,,,
0.0001,8299,,,,,,,,,,,,,,,,,
,8299,0.44575679302215576,3.4017786979675293,0.015297128,0.090281799,56,,,,,,,,,,,,
0.0001,8349,,,,,,,,,,,,,,,,,
,8349,0.5559844970703125,4.574984550476074,0.005685927,0.09280017,56,,,,,,,,,,,,
,8378,,,,,56,0.4162439703941345,2.909536123275757,0.011532505974173546,0.1137579008936882,,,,,,,,
,8378,,,,,56,,,,,0.4055539071559906,2.8482370376586914,0.010646533221006393,0.11008362472057343,,,,
0.0001,8399,,,,,,,,,,,,,,,,,
,8399,0.28885728120803833,1.5052434206008911,0.004671223,0.13366173207759857,57,,,,,,,,,,,,
0.0001,8449,,,,,,,,,,,,,,,,,
,8449,0.3990500867366791,2.437832832336426,0.011340186,0.14392659068107605,57,,,,,,,,,,,,
0.0001,8499,,,,,,,,,,,,,,,,,
,8499,0.3764443099498749,2.6480703353881836,0.013528222218155861,0.098109044,57,,,,,,,,,,,,
,8525,,,,,57,0.38902562856674194,2.679730176925659,0.008984807,0.11206776648759842,,,,,,,,
,8525,,,,,57,,,,,0.40332749485969543,2.798454761505127,0.010373977944254875,0.11310809850692749,,,,
0.0001,8549,,,,,,,,,,,,,,,,,
,8549,0.2667992115020752,1.6038979291915894,0.004396644,0.10201278328895569,58,,,,,,,,,,,,
0.0001,8599,,,,,,,,,,,,,,,,,
,8599,0.3953140676021576,2.556098699569702,0.015768385,0.12393581867218018,58,,,,,,,,,,,,
0.0001,8649,,,,,,,,,,,,,,,,,
,8649,0.3149411082267761,2.1196582317352295,0.013047579675912857,0.089927696,58,,,,,,,,,,,,
,8672,,,,,58,0.4019451141357422,2.809542179107666,0.013493358,0.1074974536895752,,,,,,,,
,8672,,,,,58,,,,,0.4059581160545349,2.8610589504241943,0.009819566,0.11003270745277405,,,,
0.0001,8699,,,,,,,,,,,,,,,,,
,8699,0.3796149492263794,2.960813283920288,0.006113248,0.077420346,59,,,,,,,,,,,,
0.0001,8749,,,,,,,,,,,,,,,,,
,8749,0.39849042892456055,2.783879041671753,0.016308937221765518,0.10379359871149063,59,,,,,,,,,,,,
0.0001,8799,,,,,,,,,,,,,,,,,
,8799,0.31394773721694946,2.0718584060668945,0.00335444,0.10340742766857147,59,,,,,,,,,,,,
,8819,,,,,59,0.39649298787117004,2.706678867340088,0.01294719,0.11287794262170792,,,,,,,,
,8819,,,,,59,,,,,0.4088190197944641,2.9039299488067627,0.009647436,0.10877848416566849,,,,
0.0001,8849,,,,,,,,,,,,,,,,,
,8849,0.3797674775123596,2.981945514678955,0.004486038,0.077086903,60,,,,,,,,,,,,
0.0001,8899,,,,,,,,,,,,,,,,,
,8899,0.5801661014556885,4.926175117492676,0.00726538,0.080283269,60,,,,,,,,,,,,
0.0001,8949,,,,,,,,,,,,,,,,,
,8949,0.44846051931381226,3.4043068885803223,0.006989662,0.10104016959667206,60,,,,,,,,,,,,
,8966,,,,,60,0.41861382126808167,2.9499905109405518,0.009510599,0.11410420387983322,,,,,,,,
,8966,,,,,60,,,,,0.4033726155757904,2.820632219314575,0.010630445554852486,0.11067891865968704,,,,
0.0001,8999,,,,,,,,,,,,,,,,,
,8999,0.3475620746612549,2.643282890319824,0.012090314,0.071143478,61,,,,,,,,,,,,
0.0001,9049,,,,,,,,,,,,,,,,,
,9049,0.4445294141769409,3.4813382625579834,0.004024662,0.09237095,61,,,,,,,,,,,,
0.0001,9099,,,,,,,,,,,,,,,,,
,9099,0.5331121683120728,3.8675780296325684,0.003576806,0.14277753233909607,61,,,,,,,,,,,,
,9113,,,,,61,0.40783271193504333,2.8096864223480225,0.010686518,0.11617761105298996,,,,,,,,
,9113,,,,,61,,,,,0.41067826747894287,2.9124107360839844,0.011739257723093033,0.1076979786157608,,,,
0.0001,9149,,,,,,,,,,,,,,,,,
,9149,0.2637501060962677,1.7746353149414062,0.007470332,0.07881625,62,,,,,,,,,,,,
0.0001,9199,,,,,,,,,,,,,,,,,
,9199,0.40073034167289734,2.969966411590576,0.005986631,0.097747087,62,,,,,,,,,,,,
0.0001,9249,,,,,,,,,,,,,,,,,
,9249,0.38592585921287537,2.160562515258789,0.023792669,0.14607690274715424,62,,,,,,,,,,,,
,9260,,,,,62,0.4069938659667969,2.832479953765869,0.014178347773849964,0.10956751555204391,,,,,,,,
,9260,,,,,62,,,,,0.41031545400619507,2.8873391151428223,0.00976295,0.11181873828172684,,,,
0.0001,9299,,,,,,,,,,,,,,,,,
,9299,0.3028865456581116,1.893536925315857,0.005759126,0.10777375102043152,63,,,,,,,,,,,,
0.0001,9349,,,,,,,,,,,,,,,,,
,9349,0.5129376649856567,3.491530179977417,0.024548139423131943,0.13923649489879608,63,,,,,,,,,,,,
0.0001,9399,,,,,,,,,,,,,,,,,
,9399,0.29189109802246094,1.376509666442871,0.002858801,0.15138134360313416,63,,,,,,,,,,,,
,9407,,,,,63,0.39479321241378784,2.695833206176758,0.010409654,0.11480024456977844,,,,,,,,
,9407,,,,,63,,,,,0.40842553973197937,2.888735294342041,0.010426859371364117,0.10912501811981201,,,,
0.0001,9449,,,,,,,,,,,,,,,,,
,9449,0.4294890761375427,3.0457072257995605,0.005087237,0.11983108520507812,64,,,,,,,,,,,,
0.0001,9499,,,,,,,,,,,,,,,,,
,9499,0.29129621386528015,1.7823306322097778,0.003211493,0.1098516434431076,64,,,,,,,,,,,,
0.0001,9549,,,,,,,,,,,,,,,,,
,9549,0.3973771929740906,2.667877674102783,0.002946292,0.12764312326908112,64,,,,,,,,,,,,
,9554,,,,,64,0.413799912,2.912254571914673,0.012308683,0.11026572436094284,,,,,,,,
,9554,,,,,64,,,,,0.39949703216552734,2.800074577331543,0.010802322067320347,0.10868728905916214,,,,
0.0001,9599,,,,,,,,,,,,,,,,,
,9599,0.45381057262420654,3.4098126888275146,0.009323941,0.10350535809993744,65,,,,,,,,,,,,
0.0001,9649,,,,,,,,,,,,,,,,,
,9649,0.266887903,1.5421855449676514,0.002595871,0.11007347702980042,65,,,,,,,,,,,,
0.0001,9699,,,,,,,,,,,,,,,,,
,9699,0.33288609981536865,2.2383203506469727,0.003049781,0.1060042679309845,65,,,,,,,,,,,,
,9701,,,,,65,0.41818392276763916,2.9675769805908203,0.010899136774241924,0.11052697151899338,,,,,,,,
,9701,,,,,65,,,,,0.4032931923866272,2.835709333,0.009625794,0.11009638756513596,,,,
0.0001,9749,,,,,,,,,,,,,,,,,
,9749,0.631979227,5.128868103027344,0.003913107,0.11517929285764694,66,,,,,,,,,,,,
0.0001,9799,,,,,,,,,,,,,,,,,
,9799,0.4367780089378357,3.019423484802246,0.005464423,0.12937122583389282,66,,,,,,,,,,,,
,9848,,,,,66,0.416396827,2.9732980728149414,0.010144502855837345,0.10892251878976822,,,,,,,,
,9848,,,,,66,,,,,0.41573381423950195,2.933472156524658,0.011058826930820942,0.11132778972387314,,,,
0.0001,9849,,,,,,,,,,,,,,,,,
,9849,0.46142154932022095,3.563757896,0.005513384,0.099532388,67,,,,,,,,,,,,
0.0001,9899,,,,,,,,,,,,,,,,,
,9899,0.42015600204467773,2.9906420707702637,0.011281311511993408,0.10981051623821259,67,,,,,,,,,,,,
0.0001,9949,,,,,,,,,,,,,,,,,
,9949,0.3245062232017517,2.622828483581543,0.005567275,0.056656140834093094,67,,,,,,,,,,,,
,9995,,,,,67,0.4156729280948639,2.927029609680176,0.00932613,0.11364386230707169,,,,,,,,
,9995,,,,,67,,,,,0.4008737802505493,2.832303047180176,0.010571824386715889,0.10707177966833115,,,,
0.0001,9999,,,,,,,,,,,,,,,,,
,9999,0.4710828959941864,3.639483929,0.006075923,0.10105857998132706,68,,,,,,,,,,,,
0.0001,10049,,,,,,,,,,,,,,,,,
,10049,0.5012975335121155,3.939699411392212,0.012444667518138885,0.094882935,68,,,,,,,,,,,,
0.0001,10099,,,,,,,,,,,,,,,,,
,10099,0.4223715662956238,3.2315452098846436,0.011897307820618153,0.087319739,68,,,,,,,,,,,,
,10142,,,,,68,0.4063696265220642,2.8555707931518555,0.011649117,0.10916343331336975,,,,,,,,
,10142,,,,,68,,,,,0.39919984340667725,2.7546277046203613,0.010336623527109623,0.11340060830116272,,,,
0.0001,10149,,,,,,,,,,,,,,,,,
,10149,0.3068699240684509,1.8279811143875122,0.007667207,0.11640456318855286,69,,,,,,,,,,,,
0.0001,10199,,,,,,,,,,,,,,,,,
,10199,0.3742924630641937,2.965847969055176,0.009720269,0.067987397,69,,,,,,,,,,,,
0.0001,10249,,,,,,,,,,,,,,,,,
,10249,0.5542277693748474,4.226259708404541,0.005841094,0.12576067447662354,69,,,,,,,,,,,,
,10289,,,,,69,0.39103636145591736,2.679168939590454,0.00857394,0.11454545706510544,,,,,,,,
,10289,,,,,69,,,,,0.41308534145355225,2.9489786624908447,0.010414724238216877,0.10777280479669571,,,,
0.0001,10299,,,,,,,,,,,,,,,,,
,10299,0.29651665687561035,2.248317241668701,0.009887241,0.061797682,70,,,,,,,,,,,,
0.0001,10349,,,,,,,,,,,,,,,,,
,10349,0.4313240945339203,2.5162150859832764,0.013573145493865013,0.16612942516803741,70,,,,,,,,,,,,
0.0001,10399,,,,,,,,,,,,,,,,,
,10399,0.4267427921295166,3.098351001739502,0.00325508,0.11365257203578949,70,,,,,,,,,,,,
,10436,,,,,70,0.4001041352748871,2.7810323238372803,0.009745405,0.11225546896457672,,,,,,,,
,10436,,,,,70,,,,,0.4087473750114441,2.8742284774780273,0.009721899,0.11160264164209366,,,,
0.0001,10449,,,,,,,,,,,,,,,,,
,10449,0.35958951711654663,2.634830951690674,0.005478234,0.090628177,71,,,,,,,,,,,,
0.0001,10499,,,,,,,,,,,,,,,,,
,10499,0.3195033073425293,1.7340819835662842,0.007947234,0.13814786076545715,71,,,,,,,,,,,,
0.0001,10549,,,,,,,,,,,,,,,,,
,10549,0.5330454111099243,4.546234130859375,0.007656735,0.070765197,71,,,,,,,,,,,,
,10583,,,,,71,0.39594224095344543,2.707505226135254,0.010117458179593086,0.11507417261600494,,,,,,,,
,10583,,,,,71,,,,,0.4122838079929352,2.9243111610412598,0.011040505021810532,0.108812116,,,,
0.0001,10599,,,,,,,,,,,,,,,,,
,10599,0.3879457116127014,2.6132895946502686,0.003392923,0.12322384119033813,72,,,,,,,,,,,,
0.0001,10649,,,,,,,,,,,,,,,,,
,10649,0.491300106,3.8906965255737305,0.003142124,0.099088296,72,,,,,,,,,,,,
0.0001,10699,,,,,,,,,,,,,,,,,
,10699,0.5208064317703247,4.057894229888916,0.010817119851708412,0.1041998639702797,72,,,,,,,,,,,,
,10730,,,,,72,0.42947715520858765,2.987050771713257,0.011424764059484005,0.11934726685285568,,,,,,,,
,10730,,,,,72,,,,,0.4101148545742035,2.901193618774414,0.009171323,0.11082424968481064,,,,
0.0001,10749,,,,,,,,,,,,,,,,,
,10749,0.29855942726135254,1.7398285865783691,0.009078648,0.11549792438745499,73,,,,,,,,,,,,
0.0001,10799,,,,,,,,,,,,,,,,,
,10799,0.4225260019302368,3.1008708477020264,0.008566249,0.10387269407510757,73,,,,,,,,,,,,
0.0001,10849,,,,,,,,,,,,,,,,,
,10849,0.4629708528518677,3.1183300018310547,0.007255717,0.1438821256160736,73,,,,,,,,,,,,
,10877,,,,,73,0.39402320981025696,2.736685037612915,0.007958413,0.11239627003669739,,,,,,,,
,10877,,,,,73,,,,,0.40752583742141724,2.856295108795166,0.009989625,0.11190691590309143,,,,
0.0001,10899,,,,,,,,,,,,,,,,,
,10899,0.48478084802627563,3.7556402683258057,0.010423206,0.098793611,74,,,,,,,,,,,,
0.0001,10949,,,,,,,,,,,,,,,,,
,10949,0.6463890075683594,4.9698662757873535,0.020492350682616234,0.12891007959842682,74,,,,,,,,,,,,
0.0001,10999,,,,,,,,,,,,,,,,,
,10999,0.44815775752067566,3.3729639053344727,0.01150842,0.099352956,74,,,,,,,,,,,,
,11024,,,,,74,0.40088745951652527,2.7782175540924072,0.009559317,0.11350636929273605,,,,,,,,
,11024,,,,,74,,,,,0.3986952304840088,2.777324914932251,0.010695667937397957,0.11026707291603088,,,,
0.0001,11049,,,,,,,,,,,,,,,,,
,11049,0.39509737491607666,2.8975846767425537,0.006569045,0.098769844,75,,,,,,,,,,,,
0.0001,11099,,,,,,,,,,,,,,,,,
,11099,0.420633465,2.7875218391418457,0.003698947,0.1381823718547821,75,,,,,,,,,,,,
0.0001,11149,,,,,,,,,,,,,,,,,
,11149,0.5025334358215332,3.6449904441833496,0.026376590132713318,0.11165780574083328,75,,,,,,,,,,,,
,11171,,,,,75,0.41094711422920227,2.837834119796753,0.011578554287552834,0.1155850812792778,,,,,,,,
,11171,,,,,75,,,,,0.3997702896595001,2.757188081741333,0.010068480856716633,0.11398287862539291,,,,
0.0001,11199,,,,,,,,,,,,,,,,,
,11199,0.5501577854156494,3.997771739959717,0.010271735489368439,0.14010891318321228,76,,,,,,,,,,,,
0.0001,11249,,,,,,,,,,,,,,,,,
,11249,0.3405734896659851,2.328416347503662,0.007617112,0.10011474788188934,76,,,,,,,,,,,,
0.0001,11299,,,,,,,,,,,,,,,,,
,11299,0.48960888385772705,4.005365849,0.006171276,0.082901046,76,,,,,,,,,,,,
,11318,,,,,76,0.4091508388519287,2.8400678634643555,0.013125573,0.1120184138417244,,,,,,,,
,11318,,,,,76,,,,,0.41691628098487854,2.9655659198760986,0.010178694501519203,0.11018096655607224,,,,
0.0001,11349,,,,,,,,,,,,,,,,,
,11349,0.36453017592430115,2.499595880508423,0.007601098,0.10696950554847717,77,,,,,,,,,,,,
0.0001,11399,,,,,,,,,,,,,,,,,
,11399,0.3766102194786072,2.990886926651001,0.004002019,0.07351952,77,,,,,,,,,,,,
0.0001,11449,,,,,,,,,,,,,,,,,
,11449,0.4283733069896698,3.1981444358825684,0.009368004,0.099190846,77,,,,,,,,,,,,
,11465,,,,,77,0.3945152461528778,2.726588010787964,0.008301562,0.11355485767126083,,,,,,,,
,11465,,,,,77,,,,,0.3943241834640503,2.749774932861328,0.009651192,0.1096954494714737,,,,
0.0001,11499,,,,,,,,,,,,,,,,,
,11499,0.3233886957168579,2.022860050201416,0.006079043,0.1150236427783966,78,,,,,,,,,,,,
0.0001,11549,,,,,,,,,,,,,,,,,
,11549,0.42793262004852295,2.7727577686309814,0.034982822835445404,0.11567401140928268,78,,,,,,,,,,,,
0.0001,11599,,,,,,,,,,,,,,,,,
