lr-Adam,step,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,epoch,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch,loss_val,pos_val,cell_val,atomic_numbers_val
5e-06,1399,,,,,,,,,,,,,
,1399,2.0769526958465576,0.0004551972378976643,0.4923710227012634,1.584536075592041,17,,,,,,,,
,1421,,,,,17,1.8464312553405762,15.177850723266602,0.05598379671573639,0.2726622521877289,,,,
5e-06,1449,,,,,,,,,,,,,
,1449,1.2853989601135254,12.483118057250977,0.0011008908040821552,0.03598621487617493,18,,,,,,,,
5e-06,1499,,,,,,,,,,,,,
,1499,1.914286494255066,18.66078758239746,0.029809700325131416,0.018397994339466095,18,,,,,,,,
,1500,,,,,18,1.9743731021881104,16.787559509277344,0.07215327024459839,0.22346363961696625,,,,
5e-06,1549,,,,,,,,,,,,,
,1549,0.641851544380188,6.2215576171875,0.0168867576867342,0.0028089676052331924,19,,,,,,,,
,1579,,,,,19,,,,,2.2370784282684326,19.88222312927246,0.13195671141147614,0.11689945310354233
,1579,,,,,19,1.727001667022705,14.070405006408691,0.06332038342952728,0.25664034485816956,,,,
5e-06,1599,,,,,,,,,,,,,
,1599,1.661372184753418,14.31749153137207,0.00135112798307091,0.22827178239822388,20,,,,,,,,
5e-06,1649,,,,,,,,,,,,,
,1649,0.8059117197990417,7.993208408355713,0.0029026330448687077,0.0036882420536130667,20,,,,,,,,
,1658,,,,,20,1.932600736618042,16.116836547851562,0.06862835586071014,0.2522890567779541,,,,
5e-06,1699,,,,,,,,,,,,,
,1699,0.30750927329063416,0.034753136336803436,0.0005382844829000533,0.3034956753253937,21,,,,,,,,
,1737,,,,,21,1.7989683151245117,15.255706787109375,0.03745744749903679,0.23593999445438385,,,,
5e-06,1749,,,,,,,,,,,,,
,1749,0.23928728699684143,2.110250473022461,0.010198649950325489,0.018063591793179512,22,,,,,,,,
5e-06,1799,,,,,,,,,,,,,
,1799,8.981938362121582,84.49588012695312,0.1688125729560852,0.36353808641433716,22,,,,,,,,
,1816,,,,,22,2.0161292552948,17.044464111328125,0.04226839542388916,0.2694142162799835,,,,
5e-06,1849,,,,,,,,,,,,,
,1849,1.014412760734558,9.499734878540039,0.01965468004345894,0.04478451982140541,23,,,,,,,,
,1895,,,,,23,1.8174166679382324,14.941000938415527,0.043474506586790085,0.2798418700695038,,,,
5e-06,1899,,,,,,,,,,,,,
,1899,0.5913850665092468,5.549873352050781,0.03609688952565193,0.00030083616729825735,24,,,,,,,,
5e-06,1949,,,,,,,,,,,,,
,1949,4.291036605834961,36.22822570800781,0.010008315555751324,0.6582058072090149,24,,,,,,,,
,1974,,,,,24,,,,,3.568040132522583,30.899002075195312,0.08485156297683716,0.3932882845401764
,1974,,,,,24,1.8528006076812744,15.417848587036133,0.043599262833595276,0.2674168348312378,,,,
5e-06,1999,,,,,,,,,,,,,
,1999,0.554823100566864,0.0017201212467625737,0.0030914151575416327,0.5515596866607666,25,,,,,,,,
5e-06,2049,,,,,,,,,,,,,
,2049,0.7176648378372192,0.000397931900806725,0.006390117108821869,0.7112349271774292,25,,,,,,,,
,2053,,,,,25,1.6787729263305664,13.842260360717773,0.04747715964913368,0.24706977605819702,,,,
5e-06,2099,,,,,,,,,,,,,
,2099,4.8607988357543945,44.14341735839844,0.02072509564459324,0.42573174834251404,26,,,,,,,,
,2132,,,,,26,1.788295865058899,15.360162734985352,0.0365174263715744,0.2157619744539261,,,,
5e-06,2149,,,,,,,,,,,,,
,2149,0.2588518261909485,2.5073225498199463,0.002507142024114728,0.005612408276647329,27,,,,,,,,
5e-06,2199,,,,,,,,,,,,,
,2199,1.053584098815918,9.410966873168945,0.11079595983028412,0.001691402168944478,27,,,,,,,,
,2211,,,,,27,1.6180377006530762,13.495545387268066,0.041185688227415085,0.22729749977588654,,,,
5e-06,2249,,,,,,,,,,,,,
,2249,1.4700547456741333,14.350231170654297,0.023027941584587097,0.012003661133348942,28,,,,,,,,
,2290,,,,,28,1.6369118690490723,13.653576850891113,0.04693529009819031,0.22461898624897003,,,,
5e-06,2299,,,,,,,,,,,,,
,2299,1.3445109128952026,12.483674049377441,0.045350976288318634,0.05079247057437897,29,,,,,,,,
5e-06,2349,,,,,,,,,,,,,
,2349,2.1970677375793457,19.084863662719727,0.012926178053021431,0.27565518021583557,29,,,,,,,,
,2369,,,,,29,,,,,2.2596607208251953,21.188169479370117,0.023016322404146194,0.11782743781805038
,2369,,,,,29,2.1043448448181152,18.063322067260742,0.03673895448446274,0.26127392053604126,,,,
5e-06,2399,,,,,,,,,,,,,
,2399,0.5395182371139526,0.0362691730260849,0.006601724307984114,0.5292895436286926,30,,,,,,,,
,2448,,,,,30,2.0864953994750977,17.848642349243164,0.050263285636901855,0.2513689398765564,,,,
5e-06,2449,,,,,,,,,,,,,
,2449,0.38393503427505493,0.00013041601050645113,0.0005205185734666884,0.38340145349502563,31,,,,,,,,
5e-06,2499,,,,,,,,,,,,,
,2499,0.7321207523345947,7.262617111206055,0.005507962312549353,0.0003510580281727016,31,,,,,,,,
,2527,,,,,31,1.5905494689941406,12.74815845489502,0.03469965606927872,0.2810342013835907,,,,
5e-06,2549,,,,,,,,,,,,,
,2549,3.0786807537078857,25.6744384765625,0.025159170851111412,0.4860776662826538,32,,,,,,,,
5e-06,2599,,,,,,,,,,,,,
,2599,0.788770318031311,7.317177772521973,0.05574958398938179,0.0013029618421569467,32,,,,,,,,
,2606,,,,,32,1.583632469177246,12.694663047790527,0.050928615033626556,0.2632371783256531,,,,
5e-06,2649,,,,,,,,,,,,,
,2649,1.0373350381851196,10.011252403259277,0.03564632683992386,0.0005634606350213289,33,,,,,,,,
,2685,,,,,33,1.8056107759475708,15.116397857666016,0.03725346922874451,0.2567174732685089,,,,
5e-06,2699,,,,,,,,,,,,,
,2699,1.5270024538040161,15.160435676574707,0.00810039509087801,0.002858575899153948,34,,,,,,,,
5e-06,2749,,,,,,,,,,,,,
,2749,1.3197499513626099,13.047542572021484,0.014467352069914341,0.000528374221175909,34,,,,,,,,
,2764,,,,,34,,,,,2.336974620819092,21.694034576416016,0.05001477152109146,0.11755602061748505
,2764,,,,,34,1.6237901449203491,13.405946731567383,0.04535214602947235,0.23784303665161133,,,,
5e-06,2799,,,,,,,,,,,,,
,2799,5.35902214050293,51.47649383544922,0.010026299394667149,0.20134635269641876,35,,,,,,,,
,2843,,,,,35,1.6224677562713623,13.586067199707031,0.04270448908209801,0.22115685045719147,,,,
5e-06,2849,,,,,,,,,,,,,
,2849,0.47985440492630005,4.617120265960693,0.009482288733124733,0.008660092018544674,36,,,,,,,,
5e-06,2899,,,,,,,,,,,,,
,2899,2.13232159614563,21.157466888427734,0.015919003635644913,0.0006558392196893692,36,,,,,,,,
,2922,,,,,36,1.6959760189056396,14.426745414733887,0.03718877583742142,0.21611261367797852,,,,
5e-06,2949,,,,,,,,,,,,,
,2949,0.8624729514122009,7.839877128601074,0.07787035405635834,0.000614860444329679,37,,,,,,,,
5e-06,2999,,,,,,,,,,,,,
,2999,1.300295352935791,10.652031898498535,0.23499161005020142,0.0001006699530989863,37,,,,,,,,
,3001,,,,,37,1.9042099714279175,16.693912506103516,0.0391659252345562,0.19565220177173615,,,,
5e-06,3049,,,,,,,,,,,,,
,3049,0.5108639001846313,0.7151092886924744,0.003736808430403471,0.4356161653995514,38,,,,,,,,
,3080,,,,,38,1.4189738035202026,11.610844612121582,0.027083436027169228,0.2308059185743332,,,,
5e-06,3099,,,,,,,,,,,,,
,3099,1.513659954071045,13.473470687866211,0.03133438155055046,0.13497836887836456,39,,,,,,,,
5e-06,3149,,,,,,,,,,,,,
,3149,0.5765101909637451,9.412154759047553e-05,0.0007411375408992171,0.5757596492767334,39,,,,,,,,
,3159,,,,,39,,,,,2.112544298171997,20.241811752319336,0.037083663046360016,0.0512789748609066
,3159,,,,,39,1.6947009563446045,14.21536636352539,0.057253338396549225,0.21591101586818695,,,,
5e-06,3199,,,,,,,,,,,,,
,3199,1.7940220832824707,17.359182357788086,0.03724229708313942,0.02086150459945202,40,,,,,,,,
,3238,,,,,40,1.6080693006515503,13.314188957214355,0.03424760699272156,0.24240241944789886,,,,
5e-06,3249,,,,,,,,,,,,,
,3249,0.2393188625574112,2.3724350929260254,0.001370411366224289,0.0007049321429803967,41,,,,,,,,
5e-06,3299,,,,,,,,,,,,,
,3299,2.3289592266082764,22.911617279052734,0.02661782130599022,0.01117965579032898,41,,,,,,,,
,3317,,,,,41,1.7159096002578735,14.638836860656738,0.03782941773533821,0.21419672667980194,,,,
5e-06,3349,,,,,,,,,,,,,
,3349,1.828690767288208,16.403396606445312,0.027952253818511963,0.16039873659610748,42,,,,,,,,
,3396,,,,,42,1.4369738101959229,11.53345775604248,0.029772933572530746,0.2538551986217499,,,,
5e-06,3399,,,,,,,,,,,,,
,3399,0.19163186848163605,1.7811764478683472,0.013498799875378609,1.5428273400175385e-05,43,,,,,,,,
5e-06,3449,,,,,,,,,,,,,
,3449,1.1082402467727661,0.0006629785057157278,0.002285985043272376,1.10588800907135,43,,,,,,,,
,3475,,,,,43,1.4998480081558228,12.811202049255371,0.04666820541024208,0.17205971479415894,,,,
5e-06,3499,,,,,,,,,,,,,
,3499,6.051652431488037,54.90327835083008,0.07155949622392654,0.4897649884223938,44,,,,,,,,
5e-06,3549,,,,,,,,,,,,,
,3549,1.2617682218551636,11.198655128479004,0.14181245863437653,9.02824176591821e-05,44,,,,,,,,
,3554,,,,,44,,,,,3.4012420177459717,30.05360984802246,0.01899706944823265,0.37688398361206055
,3554,,,,,44,1.5213950872421265,13.115623474121094,0.03300025314092636,0.17683231830596924,,,,
5e-06,3599,,,,,,,,,,,,,
,3599,1.2413060665130615,10.032113075256348,0.2377750128507614,0.00031966675305739045,45,,,,,,,,
,3633,,,,,45,1.8028875589370728,15.419757843017578,0.04483933374285698,0.21607212722301483,,,,
5e-06,3649,,,,,,,,,,,,,
,3649,4.725848197937012,44.21235275268555,0.01894192211329937,0.285670667886734,46,,,,,,,,
5e-06,3699,,,,,,,,,,,,,
,3699,0.34698688983917236,0.0015845460584387183,0.0014583615120500326,0.3453700840473175,46,,,,,,,,
,3712,,,,,46,1.55341374874115,12.95773983001709,0.029430244117975235,0.22820959985256195,,,,
5e-06,3749,,,,,,,,,,,,,
,3749,1.136130452156067,9.409296035766602,0.02455846033990383,0.17064248025417328,47,,,,,,,,
,3791,,,,,47,1.623863935470581,13.127073287963867,0.036109209060668945,0.275047242641449,,,,
5e-06,3799,,,,,,,,,,,,,
,3799,1.3758130073547363,13.143169403076172,0.009935949929058552,0.051560040563344955,48,,,,,,,,
5e-06,3849,,,,,,,,,,,,,
,3849,4.5467000007629395,41.939918518066406,0.02297649160027504,0.32973161339759827,48,,,,,,,,
,3870,,,,,48,1.3492472171783447,10.82380485534668,0.041946399956941605,0.22492031753063202,,,,
5e-06,3899,,,,,,,,,,,,,
,3899,0.7468968033790588,0.00047247434849850833,0.017049677670001984,0.7297998666763306,49,,,,,,,,
5e-06,3949,,,,,,,,,,,,,
,3949,1.9358516931533813,18.257164001464844,0.10988850891590118,0.00024676864268258214,49,,,,,,,,
,3949,,,,,49,,,,,3.146698474884033,25.66567611694336,0.04040180891752243,0.5397292971611023
,3949,,,,,49,1.9566943645477295,17.103031158447266,0.03315965086221695,0.21323195099830627,,,,
5e-06,3999,,,,,,,,,,,,,
,3999,0.8252304196357727,0.0006614641170017421,0.008788962848484516,0.8163753151893616,50,,,,,,,,
,4028,,,,,50,1.510668396949768,12.743695259094238,0.033618077635765076,0.2026807814836502,,,,
5e-06,4049,,,,,,,,,,,,,
,4049,0.9378178119659424,3.2103428840637207,0.008075492456555367,0.6087080836296082,51,,,,,,,,
5e-06,4099,,,,,,,,,,,,,
,4099,0.40101009607315063,0.12870480120182037,0.004542057868093252,0.38359755277633667,51,,,,,,,,
,4107,,,,,51,1.630692481994629,14.002724647521973,0.050400689244270325,0.1800195425748825,,,,
5e-06,4149,,,,,,,,,,,,,
,4149,0.9538061618804932,9.055400848388672,0.048059478402137756,0.00020656641572713852,52,,,,,,,,
,4186,,,,,52,1.8854120969772339,16.34267234802246,0.0342557430267334,0.21688960492610931,,,,
5e-06,4199,,,,,,,,,,,,,
,4199,0.482682466506958,0.00029691014788113534,0.004143878351897001,0.47850891947746277,53,,,,,,,,
5e-06,4249,,,,,,,,,,,,,
,4249,1.5351916551589966,14.296881675720215,0.10520865023136139,0.0002948168257717043,53,,,,,,,,
,4265,,,,,53,1.729250192642212,14.704278945922852,0.031804777681827545,0.22701768577098846,,,,
5e-06,4299,,,,,,,,,,,,,
,4299,0.7173954844474792,0.20048820972442627,0.01808776892721653,0.6792589426040649,54,,,,,,,,
,4344,,,,,54,,,,,1.4648768901824951,13.731973648071289,0.029526541009545326,0.06215297803282738
,4344,,,,,54,1.3520232439041138,10.81675910949707,0.043624792248010635,0.22672274708747864,,,,
5e-06,4349,,,,,,,,,,,,,
,4349,0.7270947098731995,6.480187892913818,0.029116680845618248,0.049959227442741394,55,,,,,,,,
5e-06,4399,,,,,,,,,,,,,
,4399,0.8108397126197815,1.028713345527649,0.004723396152257919,0.7032449841499329,55,,,,,,,,
,4423,,,,,55,1.503418207168579,11.521422386169434,0.04188401997089386,0.30939164757728577,,,,
5e-06,4449,,,,,,,,,,,,,
,4449,0.5898000001907349,5.710503578186035,0.013333691284060478,0.005415978841483593,56,,,,,,,,
5e-06,4499,,,,,,,,,,,,,
,4499,2.412564277648926,18.82297706604004,0.00411034794524312,0.5261561274528503,56,,,,,,,,
,4502,,,,,56,1.6031984090805054,13.34225845336914,0.04015343263745308,0.22881916165351868,,,,
5e-06,4549,,,,,,,,,,,,,
,4549,1.0192053318023682,4.371649742126465,0.020872579887509346,0.5611677765846252,57,,,,,,,,
,4581,,,,,57,1.2640408277511597,10.042442321777344,0.040357328951358795,0.2194392830133438,,,,
5e-06,4599,,,,,,,,,,,,,
,4599,0.378607839345932,0.015521836467087269,0.0011093459324911237,0.3759463131427765,58,,,,,,,,
5e-06,4649,,,,,,,,,,,,,
,4649,3.3817217350006104,32.208412170410156,0.010171699337661266,0.15070883929729462,58,,,,,,,,
,4660,,,,,58,1.411261796951294,11.454429626464844,0.03323889151215553,0.23257976770401,,,,
5e-06,4699,,,,,,,,,,,,,
,4699,0.2494639754295349,0.03210274875164032,0.0006049844087101519,0.24564871191978455,59,,,,,,,,
,4739,,,,,59,,,,,1.473858118057251,11.680229187011719,0.01741761527955532,0.2884177267551422
,4739,,,,,59,1.4124864339828491,12.071795463562012,0.03206285089254379,0.1732441931962967,,,,
5e-06,4749,,,,,,,,,,,,,
,4749,0.49661922454833984,4.892120361328125,0.007182875648140907,0.0002243307972094044,60,,,,,,,,
5e-06,4799,,,,,,,,,,,,,
,4799,0.8244758248329163,0.00035668950295075774,0.008275341242551804,0.8161648511886597,60,,,,,,,,
,4818,,,,,60,1.5581212043762207,13.028241157531738,0.0432790145277977,0.21201753616333008,,,,
5e-06,4849,,,,,,,,,,,,,
,4849,0.9218907952308655,8.895021438598633,0.03223099932074547,0.00015763056580908597,61,,,,,,,,
,4897,,,,,61,1.4346351623535156,12.144712448120117,0.03428512439131737,0.18587897717952728,,,,
5e-06,4899,,,,,,,,,,,,,
,4899,0.17731358110904694,0.015216264873743057,0.002092301147058606,0.17369964718818665,62,,,,,,,,
5e-06,4949,,,,,,,,,,,,,
,4949,0.7595304250717163,6.959686756134033,0.0031971007119864225,0.06036469340324402,62,,,,,,,,
,4976,,,,,62,1.5878033638000488,13.859450340270996,0.031074242666363716,0.17078424990177155,,,,
5e-06,4999,,,,,,,,,,,,,
,4999,0.3576071560382843,0.8275529146194458,0.007287042681127787,0.2675648033618927,63,,,,,,,,
5e-06,5049,,,,,,,,,,,,,
,5049,0.5051941275596619,0.00017715932335704565,0.0030505950562655926,0.5021258592605591,63,,,,,,,,
,5055,,,,,63,1.4747991561889648,12.045794486999512,0.03039715252816677,0.2398226261138916,,,,
5e-06,5099,,,,,,,,,,,,,
,5099,0.1715308278799057,1.1939871311187744,0.006647299975156784,0.045484814792871475,64,,,,,,,,
,5134,,,,,64,,,,,1.4625886678695679,12.611917495727539,0.02231156826019287,0.17908522486686707
,5134,,,,,64,1.7866473197937012,14.91195011138916,0.03768802434206009,0.25776419043540955,,,,
5e-06,5149,,,,,,,,,,,,,
,5149,0.44923949241638184,0.00019195122877135873,0.0028721140697598457,0.4463481903076172,65,,,,,,,,
5e-06,5199,,,,,,,,,,,,,
,5199,0.9578651785850525,9.300064086914062,0.0011571977520361543,0.02670149691402912,65,,,,,,,,
,5213,,,,,65,1.498693585395813,12.75042724609375,0.03114818036556244,0.1925026923418045,,,,
5e-06,5249,,,,,,,,,,,,,
,5249,3.103746175765991,24.44281578063965,0.027855481952428818,0.6316091418266296,66,,,,,,,,
,5292,,,,,66,1.5992333889007568,13.398651123046875,0.025754034519195557,0.23361435532569885,,,,
5e-06,5299,,,,,,,,,,,,,
,5299,0.6062244176864624,0.0005997271509841084,0.005357804242521524,0.6008066534996033,67,,,,,,,,
5e-06,5349,,,,,,,,,,,,,
,5349,12.502376556396484,111.9290771484375,0.09237910807132721,1.2170888185501099,67,,,,,,,,
,5371,,,,,67,1.609297275543213,13.602970123291016,0.04058287292718887,0.20841772854328156,,,,
5e-06,5399,,,,,,,,,,,,,
,5399,1.1982930898666382,0.0007646168814972043,0.15234984457492828,1.045866847038269,68,,,,,,,,
5e-06,5449,,,,,,,,,,,,,
,5449,0.9523393511772156,9.477230072021484,0.003595075337216258,0.0010212716879323125,68,,,,,,,,
,5450,,,,,68,1.5220139026641846,12.674032211303711,0.035926491022109985,0.2186838984489441,,,,
5e-06,5499,,,,,,,,,,,,,
,5499,0.2687351405620575,2.5414211750030518,0.014386534690856934,0.00020646154007408768,69,,,,,,,,
,5529,,,,,69,,,,,3.166048526763916,28.048524856567383,0.08558875322341919,0.27560701966285706
,5529,,,,,69,1.4581586122512817,12.04848575592041,0.021112799644470215,0.2321971207857132,,,,
5e-06,5549,,,,,,,,,,,,,
,5549,1.099238395690918,9.638425827026367,0.003299195785075426,0.132096529006958,70,,,,,,,,
5e-06,5599,,,,,,,,,,,,,
,5599,0.6547719240188599,6.474989414215088,0.004553825594484806,0.0027191273402422667,70,,,,,,,,
,5608,,,,,70,1.4178844690322876,11.391626358032227,0.022911006584763527,0.2558111250400543,,,,
5e-06,5649,,,,,,,,,,,,,
,5649,2.557507038116455,22.470014572143555,0.0317336805164814,0.2787719666957855,71,,,,,,,,
,5687,,,,,71,1.4435081481933594,12.360365867614746,0.030987385660409927,0.17648433148860931,,,,
5e-06,5699,,,,,,,,,,,,,
,5699,2.7072246074676514,23.57300567626953,0.0021976015996187925,0.3477266728878021,72,,,,,,,,
5e-06,5749,,,,,,,,,,,,,
,5749,2.087229013442993,20.171958923339844,0.011043227277696133,0.05898970738053322,72,,,,,,,,
,5766,,,,,72,1.4033089876174927,11.826008796691895,0.01919516548514366,0.2015129178762436,,,,
5e-06,5799,,,,,,,,,,,,,
,5799,0.30025413632392883,2.930539131164551,0.007143194321542978,5.700047404388897e-05,73,,,,,,,,
,5845,,,,,73,1.5051002502441406,12.668861389160156,0.027745937928557396,0.2104685753583908,,,,
5e-06,5849,,,,,,,,,,,,,
,5849,0.22987191379070282,2.0692288875579834,0.0011287520173937082,0.021820273250341415,74,,,,,,,,
5e-06,5899,,,,,,,,,,,,,
,5899,0.8084009289741516,7.976663589477539,0.01041843369603157,0.00031615467742085457,74,,,,,,,,
,5924,,,,,74,,,,,2.1115450859069824,17.65347671508789,0.013027996756136417,0.33316943049430847
,5924,,,,,74,1.5156991481781006,12.685781478881836,0.03794796019792557,0.20917291939258575,,,,
5e-06,5949,,,,,,,,,,,,,
,5949,0.09918132424354553,0.9572631120681763,0.003238622099161148,0.00021639664191752672,75,,,,,,,,
5e-06,5999,,,,,,,,,,,,,
,5999,0.3421662449836731,0.0004219795810058713,0.001524905557744205,0.3405991494655609,75,,,,,,,,
,6003,,,,,75,1.338479995727539,11.710476875305176,0.02498464472591877,0.1424483358860016,,,,
5e-06,6049,,,,,,,,,,,,,
,6049,6.213865280151367,58.683555603027344,0.0288387481123209,0.3166710436344147,76,,,,,,,,
,6082,,,,,76,1.292922019958496,10.717306137084961,0.022034229710698128,0.19915704429149628,,,,
5e-06,6099,,,,,,,,,,,,,
,6099,0.7338184118270874,7.055965900421143,0.028085628524422646,0.00013613831833936274,77,,,,,,,,
5e-06,6149,,,,,,,,,,,,,
,6149,0.35331258177757263,0.000691169174388051,0.0004712766094598919,0.35277220606803894,77,,,,,,,,
,6161,,,,,77,1.5383378267288208,12.767743110656738,0.039361000061035156,0.22220227122306824,,,,
5e-06,6199,,,,,,,,,,,,,
,6199,0.09253805875778198,0.8457220196723938,0.0034657411742955446,0.004500110168009996,78,,,,,,,,
,6240,,,,,78,1.3871761560440063,11.636476516723633,0.022660482674837112,0.20086798071861267,,,,
5e-06,6249,,,,,,,,,,,,,
,6249,2.5213401317596436,18.503509521484375,0.003884707111865282,0.6671043634414673,79,,,,,,,,
5e-06,6299,,,,,,,,,,,,,
,6299,0.5180144906044006,4.773147106170654,0.04021324962377548,0.0004865312948822975,79,,,,,,,,
,6319,,,,,79,,,,,2.3333823680877686,21.13351058959961,0.014206920750439167,0.20582452416419983
,6319,,,,,79,1.1536747217178345,8.944262504577637,0.023933207616209984,0.23531536757946014,,,,
5e-06,6349,,,,,,,,,,,,,
,6349,1.100548267364502,8.166924476623535,0.013391573913395405,0.2704641819000244,80,,,,,,,,
,6398,,,,,80,1.238095760345459,10.154420852661133,0.025722002610564232,0.19693145155906677,,,,
5e-06,6399,,,,,,,,,,,,,
,6399,8.036738395690918,75.25582885742188,0.010414989665150642,0.5007404685020447,81,,,,,,,,
5e-06,6449,,,,,,,,,,,,,
,6449,1.6644220352172852,15.71303939819336,0.046790868043899536,0.04632717743515968,81,,,,,,,,
